,name,bar_code,brand,categories,labels,sales_countries,ingredients_list,ingredients_analysis,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,generic_name,quantity,packaging,manufacturing,nova_score,palm_ingredients,allergens,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,additives,traceability_code,markets,link,ingredients_origins
47,La Vie En Herbes Souci Calices Bio - Pochette Vrac 30 g - Bio,3374010110439,,,"['Bio', 'Bio européen']",['France'],[],[],,,,,,,,,?,,0,,0 kj(0 kcal),,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,La Vie En Herbes Aubépine Fleurs Bio - Pochette Vrac 42 g - Bio,3374010110651,,,,['France'],[],[],,,,,,,,,?,,0,,0 kj(0 kcal),,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"Après repas - La Vie en Herbes - 28g (20 * 1,4g)",3374010130123,['La Vie en Herbes'],"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Thés', 'Infusions', 'Thés en sachets', 'Boissons sans sucre ajouté']","['Bio', 'Bio européen', 'FR-BIO-01', 'Point Vert', 'AB Agriculture Biologique']",['France'],"['Verveine', 'menthe verte', 'basilic', 'estragon']","['Sans huile de palme', 'Végétalien', 'Végétarien']",,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,"28 g (20 * 1,4 g)","['Sachet', 'Papier', 'Etui', 'Carton']",,1,,,A,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,"['EMB 91363C', 'Marcoussis (Essonne, France)']",['Artisans du Monde'],http://www.lavieenherbes.fr/Infusettes-apres-repas,
50,"Matins forme - La Vie en Herbes - 28g (20 * 1,4g)",3374010130161,['La Vie en Herbes'],"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Thés', 'Infusions', 'Thés en sachets', 'Boissons sans sucre ajouté']","['Bio', 'Bio européen', 'Agriculture UE/Non UE', 'FR-BIO-01', 'AB Agriculture Biologique']",['France'],"['Cynorrhodon', 'thym citron', 'menthe verte', 'marjolaine', 'basilic']",[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,"28 g (20 * 1,4 g)","['Sachet', 'Papier', 'Etui', 'Carton']",,1,,,A,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,"['EMB 91363C', 'Marcoussis (Essonne, France)']",['Artisans du Monde'],http://www.lavieenherbes.fr/Infusettes-matins-forme,
51,Bouquet Garni - La Vie en Herbes - 35g,3374010180050,['La Vie en Herbes'],,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,35 g,,,,,,,,,,,,,,,,,,
52,Yaourts cerise - Ferme des peupliers - 125g,3374270040224,['Ferme des peupliers'],"['Produits laitiers', 'Laits']","['Nourri sans OGM', 'Sans OGM']",['France'],"[""Lait entier de Normandie issu d'animaux nourris sans OGM "", '<0', '9%', 'préparation cerise ', '20%', ' ', 'cerise ', '60%', 'sucre ', '31', '3%', 'stabilisants : amidon-pectine', 'conservateur : sorbate de potassium', 'arôme', 'sucre ', '3%', 'poudre de lait écrémé', 'ferments lactiques du yaourt ', 'contient du lait']",['Non végétalien'],2.5 g,en faible quantité,1.6 g,en quantité modérée,14.3 g,en quantité élevée,0.01 g,en faible quantité,?,,95,+44%,397 kj(95 kcal),+45%,"2,5",+21%,"1,6",+34%,"14,9",+148%,"14,3",+163%,"3,3",-7%,"0,01",-92%,"0,004",-92%,2,+248%,B,+248%,Yaourt ferme sur lit de cerise,125g,"['Verre', 'pot en verre', 'Pot']","['Flipou', 'Normandie', 'France']",4,,['Lait'],C,78.7%,1.1%,11.0%,6.0%,3.2%,0.0%,54,"['E202 - Sorbate de potassium', '', 'Risque élevé de sur-exposition']","['FR 27.247.001 CE', 'Flipou (Eure, France)']",,http://fermedespeupliers.fr/les-produits/les-prestigieux,
53,125g,3374270040651,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Yaourts', 'Yaourts aux fruits', ""Yaourts à l'ananas""]",,['France'],"[""lait entier de Normandie issu d'animaux nourris sans OGM "", '<0,9%', ""préparation d'ananas 20% "", 'ananas 47,5%', 'sucre 32,3%', ""jus d'ananas 12,5%"", 'stabilisants : amidon-pectine', 'conservateur : sorbate de potassium', 'arômes', 'sucre 3%', 'poudre de lait écrémé', 'ferments lactiques du yaourt ', 'contient du lait']",['Non végétalien'],2.6 g,en faible quantité,1.1 g,en faible quantité,15.5 g,en quantité élevée,0.12 g,en faible quantité,?,,101,+10%,423 kj(101 kcal),+11%,"2,6",+14%,"1,1",-24%,"16,3",+21%,"15,5",+21%,"3,2",-8%,"0,12",-2%,"0,048",-2%,3,+38%,C,+38%,,125g,"['Pot', 'Frais', 'Verre']",,4,,['Lait'],B,79.1%,8.8%,4.4%,4.5%,2.5%,0.7%,69,"['E202 - Sorbate de potassium', '', 'Risque élevé de sur-exposition']","['FR 27.247.001 CE', 'Flipou (Eure, France)']",,,
54,Yaourt maigre mandarine,3374270042211,,,,['France'],[],[],,,,,,,,,?,,83,,347 kj(83 kcal),,"0,5",,"0,1",,"16,5",,"16,1",,"3,6",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,
55,Gâteau de semoule au pruneau - Ferme des Peupliers - 125g,3374270060321,['Ferme des Peupliers'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Produits laitiers', 'Desserts', 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Produits déshydratés', 'Desserts lactés', 'Aliments à base de plantes séchées', 'Fruits secs', 'Gâteaux de semoule', 'Pruneaux']","['Nourri sans OGM', 'Sans OGM']",['France'],"[""Lait entier de Normandie issu d'animaux nourris sans OGM "", '<0', '9%', 'préparation pruneaux ', '20%', ' ', ' eau', 'sucre ', '33', '8%', 'pruneaux ', '27', '2%', 'stabilisants : amidon-pectine', 'arôme', 'conservateur : sorbate de potassium', 'sucre', 'semoule de riz ', '4%', 'œufs', ""blancs d'œufs"", 'poudre de lait écrémé', 'crème', 'arôme naturel de vanille avec autres arômes naturels']",['Non végétalien'],2.9 g,en faible quantité,1.75 g,en quantité modérée,17.7 g,en quantité élevée,0.01 g,en faible quantité,?,,125.96,-19%,527 kj(125 kcal),-19%,"2,9",+0%,"1,75",+4%,"21,34",-22%,"17,72",-1%,"3,61",-1%,"0,01",-90%,"0,004",-90%,-2,-161%,A,-161%,Gâteau de semoule de riz au pruneau,125g,"['pot en verre', 'Verre', 'Pot']","['France', 'Flipou', 'Normandie']",4,,"['Œufs', 'Lait']",D,73.8%,22.6%,1.7%,0.7%,1.2%,0.0%,24,"['E202 - Sorbate de potassium', '', 'Risque élevé de sur-exposition']","['FR 27.247.001 CE', 'Flipou (Eure, France)']",,http://fermedespeupliers.fr/les-produits/les-gourmandises,"['France', 'Normandie', 'Flipou']"
56,Yaourt Nature - Ferme des Peupliers - 125g,3374270464686,['Ferme des Peupliers'],"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Yaourts', 'Yaourts nature']","['Concours général agricole', ""Médaille d'or 2019 du concours général agricole""]",['France'],"[""Lait de Normandie issu d'animaux nourris sans OGM "", '<0,9%', 'poudre de lait écrémé', 'ferments lactiques']",['Non végétalien'],3.2 g,en quantité modérée,2.1 g,en quantité modérée,4.8 g,en faible quantité,0.01 g,en faible quantité,?,,64.2,-11%,269 kj(64 kcal),-10%,"3,2",-11%,"2,1",-9%,"4,8",-1%,"4,8",+8%,"4,1",-1%,"0,01",-92%,"0,004",-92%,1,+77%,B,+77%,,125 g,"['Verre', 'Pot', 'Frais']",['France'],3,,['Lait'],A,70.1%,13.1%,6.5%,5.7%,3.7%,1.0%,85,,"['FR 27.247.001 CE', 'Flipou (Eure, France)']",,http://fermedespeupliers.fr/les-produits/les-prestigieux,"['France', 'Normandie', 'Lait origine France']"
57,3374270801092,3374270801092,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Yaourts', 'Yaourts nature', 'Yaourts brassés', 'Yaourts brassés nature']",,['France'],['lait écrémé de Normandie'],"['Sans huile de palme', 'Non végétalien', 'Végétarien']",,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,"['Pot', 'Verre', 'Frais']",,1,,['Lait'],B,70.1%,13.1%,6.5%,5.7%,3.7%,1.0%,85,,,,,"['France', 'Normandie']"
58,3374270801108,3374270801108,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Yaourts', 'Yaourts aux fruits', 'Yaourts brassés', 'Yaourts brassés aux fruits', 'Yaourts allégés en matière grasse', ""Yaourts à l'ananas""]",,['France'],[],[],0.5 g,en faible quantité,0.1 g,en faible quantité,14.5 g,en quantité élevée,0.1 g,en faible quantité,?,,78,-15%,326 kj(78 kcal),-15%,"0,5",-78%,"0,1",-93%,"15,5",+15%,"14,5",+13%,"3,7",+7%,"0,1",-18%,"0,04",-18%,1,-54%,B,-54%,,,,,,,,B,79.1%,8.8%,4.4%,4.5%,2.5%,0.7%,69,,,,,"['France', 'Normandie', 'Lait origine France']"
59,Nature bio brassé nature sucré - Ferme des Peupliers - 125g,3374270903017,"['Ferme des Peupliers', 'Bio des Peupliers']","['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Yaourts', 'Yaourts nature', 'Yaourts brassés', 'Yaourts brassés nature']","['Bio', 'Bio européen', 'Agriculture UE/Non UE', 'Nourri sans OGM', 'FR-BIO-01', 'Sans OGM']",['France'],"[""Lait entier* de Normandie issu d'animaux nourris sans OGM "", '<0', '9%', 'sucre de canne* ', '4', '8%', 'poudre de lait écrémé*', 'protéines de lait*', 'ferments lactiques', ""\r* Produits issus de l'agriculture biologique"", 'certifié par ECOCERT FR-BIO-01']",['Non végétalien'],3.3 g,en quantité modérée,1.4 g,en faible quantité,10.1 g,en quantité modérée,0.14 g,en faible quantité,?,,86.6,+8%,362 kj(86 kcal),+10%,"3,3",-29%,"1,4",-54%,"10,2",+116%,"10,1",+129%,"4,1",+2%,"0,14",+16%,"0,056",+16%,2,+40%,B,+40%,Yaourt brassé nature sucré au lait entier biologique,125g,['Pot'],"['Flipou', 'France', 'Normandie']",4,,['Lait'],,,,,,,,,,"['FR 27.247.001 CE', 'Flipou (Eure, France)']",,,"['France', 'Normandie', 'Flipou']"
60,Yaourt brassé fraise bio - Bio Des Peupliers - 125g,3374270903024,"['Bio Des Peupliers', 'Ferme des Peupliers']","['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Yaourts', 'Yaourts aux fruits', 'Yaourts à la fraise']","['Bio', 'Bio européen', 'Agriculture UE/Non UE', 'FR-BIO-01', 'AB Agriculture Biologique']",['France'],"[""Lait entier* de Normandie issu d'animaux nourris sans OGM "", '<0', '9%', 'préparation de fraises* 18% ', 'purée de fraises* 50%', 'sucre de canne*', 'amidon de manioc', 'eau', 'arôme naturel goût fraise', 'jus de citron*', 'sucre de canne* 4%', 'poudre de lait* crémé ', 'protéines de lait*', 'ferments lactiques', ""\r*Produits issus de l'agriculture biologique"", 'certifié par ECOCERT FR-BIO-01']",['Non végétalien'],2.6 g,en faible quantité,1.7 g,en quantité modérée,13.3 g,en quantité élevée,0.18 g,en faible quantité,?,,92.9,-5%,389 kj(92 kcal),-4%,"2,6",-13%,"1,7",-11%,"14,1",+7%,"13,3",+7%,"3,5",-5%,"0,18",+68%,"0,072",+68%,1,-63%,B,-63%,Yaourt au lait entier de la ferme du Vexin Normand,125 g,"['Pot', 'Frais']","['Normandie', 'Fretteville', 'France']",4,,['Lait'],A,79.1%,8.8%,4.4%,4.5%,2.5%,0.7%,69,,"['FR 27.247.001 CE', 'Flipou (Eure, France)']",,,"['France', 'Normandie', 'Lait origine France']"
61,Yaourt brassé pêche bio - Bio des Peupliers - 125g,3374270903031,"['Bio des Peupliers', 'Ferme des Peupliers']","['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Yaourts', 'Yaourts aux fruits', 'Yaourts à la pêche']","['Bio', 'Bio européen', 'Agriculture UE/Non UE', 'FR-BIO-01', 'AB Agriculture Biologique']",['France'],"['Lait entier de Normandie', 'préparation pêche 17% ', 'pêche 45%', 'sucre', 'purée de pêches 15%', 'stabilisant : amidon - carraghénanes', 'arôme naturel', 'jus concentré de citron', 'sucre de canne 4%', 'poudre de lait écrémé', 'protéines de lait', 'ferments lactiques du yaourts ', 'contient du lait']",['Non végétalien'],2.7 g,en faible quantité,1.1 g,en faible quantité,14.2 g,en quantité élevée,0.12 g,en faible quantité,"413,4",+8%,?,,"413,4 kj(99 kcal)",+6%,"2,7",+6%,"1,1",-32%,"14,8",+11%,"14,2",+16%,"3,4",-4%,"0,12",+12%,"0,048",+12%,2,+2%,B,+2%,Yaourt au lait entier de la ferme du Vexin Normand,125g,"['Pot', 'Plastique']","['Fretteville', 'France', 'Normandie']",4,,['Lait'],B,79.1%,8.8%,4.4%,4.5%,2.5%,0.7%,69,"['E407 - Carraghénanes', '', 'Risque élevé de sur-exposition']","['FR 27.247.001 CE', 'Flipou (Eure, France)']",,,"['France', 'Normandie']"
62,Yaourt au lait entier de ferme du vexin normand,3374270903048,,,,['France'],[],[],,,,,,,,,?,,94,,393 kj(94 kcal),,"3,2",,"1,3",,"12,3",,"12,2",,4,,"0,15",,"0,06",,,,,,,,,,,,,,,,,,,,,,,,,
63,Fromage frais Campagne,3374271050505,,,,['France'],[],[],,,,,,,,,?,,116,,485 kj(116 kcal),,"7,7",,5,,"5,3",,"3,3",,"6,2",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,
64,Lait fermier,3374272509002,,,,['France'],[],[],,,,,,,,,?,,56,,234 kj(56 kcal),,"3,3",,"2,2",,"3,5",,"3,5",,"3,3",,"0,2",,"0,08",,,,,,,,,,,,,,,,,,,,,,,,,
65,Fraise,3374600078576,,,,['France'],[],[],,,,,,,,,?,,361,,1510 kj(361 kcal),,"0,5",,"0,1",,87,,74,,"2,8",,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,
66,Souris caramel,3374600081576,,,,['France'],[],[],,,,,,,,,?,,440,,1841 kj(440 kcal),,13,,"9,9",,"77,9",,"64,5",,"2,5",,"0,96",,"0,384",,,,,,,,,,,,,,,,,,,,,,,,,
67,Bonbon fourré myrtille,3374602130654,,,,['France'],[],[],,,,,,,,,?,,357,,1494 kj(357 kcal),,"0,2",,0,,96,,74,,"0,1",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,
68,Mini Pulpi - Barnier,3374602270053,['Barnier'],,,['France'],"[""Sucre - Sirop de glucose de BLE - Pulpes de fruits 13% Acidifiant : Acide citrique - Arômes - Colorants d'origine naturelle : curcumine"", 'anthocyanes', 'extrait de paprika', ' Peut contenir des traces de produits LAITIERS et de FRUITS A COQUES', ' Pour 100 g : 1 494 kJ /']",[],,,,,,,,,?,,357,,1494 kj(357 kcal),,"0,2",,0,,96,,74,,"0,1",,"0,1",,"0,04",,,,,,,,,,4,,"['Gluten', 'Lait']",,,,,,,,,"['E330 - Acide citrique', 'E100 - Curcumine', 'E163 - Anthocyanes', 'E160c - Extrait de paprika']",,,,
69,Pulpi - Barnier,3374602270572,['Barnier'],,,['France'],"[""B0NBcus ENVELOPPES FOURRES PUR FRUITS Ingrédients Sucre Sirop de glucose de • Puipes de fruits 1306 Acidifiant Acide Citrique • Atemes • Co:otants d'origine naturelle cutcumine anthecyanes extrait de paprika"", 'Petit contenir des traces de produits laitiers', ""fruits à cc ves su' tes Fout 100 g Energie 1 494 kJ 3""]",[],,,,,,,,,?,,357,,1494 kj(357 kcal),,"0,2",,0,,96,,74,,"0,1",,"0,1",,"0,04",,,,,,Mini bonbons fourrés aux pures pulpes de fruit,,,,,,['Lait'],,,,,,,,,,,,,
70,Bonbons Mini Pulpi - Barnier,3374602270855,['Barnier'],,,['France'],[],[],,,,,,,,,?,,357,,1494 kj(357 kcal),,"0,2",,0,,96,,74,,"0,1",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,
71,SAchet bonbons prestige 100 grammes,3374602510579,,,,['France'],[],[],,,,,,,,,?,,437,,1828 kj(437 kcal),,"2,3",,"0,8",,86,,68,,"2,3",,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,
72,Sachet Verger - Barnier,3374602520721,['Barnier'],,,['France'],[],[],,,,,,,,,?,,357,,1494 kj(357 kcal),,"0,2",,0,,96,,74,,"0,1",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,
73,Bonbons myrtille frambroise noix Chartreuse - 165g,3374602531659,['Chartreuse'],"['Snacks', 'Snacks sucrés', 'Confiseries', 'Bonbons']",,['France'],"['sucre', 'sirop de glucose', 'pulpes de fruits', 'noix', 'amandes', 'alcool', 'liqueur Chartreuse', 'sorbitol', 'miel', 'arômes', 'acide citrique', 'colorants origine naturelle', 'anthoncyanes et extrait de paprika']",['Non végétalien'],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,165 g,['Plastique'],['France'],4,,['Fruits à coque'],E,90.3%,5.0%,2.2%,2.0%,0.5%,0.0%,34,"['E420 - Sorbitol', 'E330 - Acide citrique']",,,,
74,Liqueur chartreuse,3374603120050,,,,['France'],[],[],,,,,,,,,?,,357,,1494 kj(357 kcal),,"0,2",,0,,96,,74,,"0,1",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,
75,L'authentique sucre d'orge aux arômes de fruits assortis - Barnier - 100g,3374604100570,['Barnier'],"['Snacks', 'Snacks sucrés', 'Confiseries', 'Bonbons', ""Sucres d'orge""]",['Sans colorants'],['France'],"['Sucre', 'sirop de glucose', 'acidifiant : acide citrique', 'arômes naturels']","['Sans huile de palme', 'Peut-être végétalien', 'Peut-être végétarien']",0.2 g,en faible quantité,0 g,en faible quantité,67 g,en quantité élevée,,,?,,391,+1%,1636 kj(391 kcal),+0%,"0,2",+449%,0,-100%,97,+1%,67,-16%,0,-100%,,,,,,,,,,100 g,"['Sachet', 'Plastique']",['France'],4,,,E,90.3%,5.0%,2.2%,2.0%,0.5%,0.0%,34,['E330 - Acide citrique'],,"[""Aire d'autoroute""]",http://bonbons-barnier.fr/fr/acidul%C3%A9s/245-sachet-de-sucre-d-orge-100g-x14.html,
76,Bonbons PAGES,3374604532852,,,,['France'],[],[],,,,,,,,,?,,357,,1494 kj(357 kcal),,"0,2",,0,,96,,74,,"0,1",,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,
77,Marron d'Ardèche,3374604533668,"[""Marron d'Ardèche""]",,,['France'],"[""Sirop de glucose de blé Sucre - Purée de Marron d'Ardèche 12"", '5% - Arôme']","['Sans huile de palme', 'Peut-être végétalien', 'Peut-être végétarien']",,,,,,,,,?,,357,,1494 kj(357 kcal),,"0,2",,0,,96,,74,,"0,1",,"0,01",,"0,004",,,,,,,,,,4,,['Gluten'],,,,,,,,,,,,,
78,"caramel au beurre ""Biscuit d'Ys""",3374605177717,,,,['France'],[],[],,,,,,,,,?,,427,,1787 kj(427 kcal),,"12,4",,"7,34",,76,,44,,"2,9",,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,
79,Caramel au beurre salé au sel de guerande,3374605200095,,,,['France'],[],[],,,,,,,,,?,,427,,1787 kj(427 kcal),,"12,4",,"7,34",,76,,44,,"2,9",,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,
80,Caramel Beurre Salé - Gwen Ha Du,3374605200712,['Gwen Ha Du'],,['Fabriqué en France'],['France'],"['Gwen Ha Du sh', ' IncO', 'n 2 g CARAMELS Mous AU BLURRL concentre - Sirop dB glucose dé', ' BLE SEURRE ', '9% Sucre jnveflj - SBI do Guérando ', '1$6', ' Emulsifiant 471', ' Pout contenir dos trac06 de produits LAITIERS et de FRUITS A COQUES Pour 100 g ', ' Energte 1800 kJ /']",[],,,,,,,,,?,,427,,1787 kj(427 kcal),,"12,4",,"7,34",,76,,44,,"2,9",,"0,01",,"0,004",,,,,,,,,,,,"['Gluten', 'Lait', 'Fruits à coque']",,,,,,,,,,,,,
81,Caramels de Normandie,3374605210438,,,,['France'],[],[],,,,,,,,,?,,427,,1787 kj(427 kcal),,"12,4",,"7,34",,76,,44,,"2,9",,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,
82,Caramel de Normandie au beurre salé,3374605210575,,,,['France'],[],[],,,,,,,,,?,,427,,1787 kj(427 kcal),,12,,7,,76,,44,,3,,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,
83,Bouchée caramel,3374605258850,,,,['France'],[],[],,,,,,,,,?,,389,,1628 kj(389 kcal),,"7,5",,5,,78,,64,,"2,5",,"1,1",,"0,44",,,,,,,,,,,,,,,,,,,,,,,,,
84,Berlingot,3374606001578,,,,['France'],[],[],,,,,,,,,?,,391,,1636 kj(391 kcal),,"0,2",,0,,97,,67,,"0,1",,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,
85,Berlingots - Barnier,3374606001851,['Barnier'],,,['France'],"['150 g BONBONS ACIDULÉS FRUiTS Ingrédients ', "" Sucre - Sirop de glucoss ï3LE Acidifiant : Acide citrique - Arômes Cc!0fants d'origine naturelle • curcumine - anthocyanes extrait de paprika - chlorophylline cuivrique Petit contenir des traces de produits laitiers"", 'fruits à coques et sulfites', ' Pour 100 g • Energie 1 662 kJ /']",[],,,,,,,,,?,,391,,1636 kj(391 kcal),,"0,2",,0,,97,,67,,"0,1",,"0,01",,"0,004",,,,,,,,,,4,,"['Gluten', 'Lait']",,,,,,,,,"['E330 - Acide citrique', 'E100 - Curcumine', 'E163 - Anthocyanes']",,,,
86,Bonbons miel abeille 150 grammes,3374606080573,,,,['France'],[],[],,,,,,,,,?,,400,,1674 kj(400 kcal),,"0,01",,"0,01",,100,,80,,"0,01",,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,
87,Coquelicot givré - Barnier,3374606140437,['Barnier'],,,['France'],[],[],,,,,,,,,?,,391,,1636 kj(391 kcal),,"0,2",,0,,97,,67,,"0,1",,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,
88,French Candy Violet Candy (150G) - French Grocery - Barnier,3374606150573,['Barnier'],,,['France'],['B0NB0Ns SUCRE cuvi ARCVATISËS - Ingrédients Sure - Sirop de gfuccse de BLE Acidffiant Acide citrique - Atomes contenir des 0396 anthocyanes Peut Colorant origine nature:te traces de ptcduts ers fruits à coques et sullftes Pour 100 g Enerae 1 662 grasses 01 g dont kJ /'],[],,,,,,,,,?,,391,,1636 kj(391 kcal),,"0,2",,0,,97,,67,,"0,1",,0,,0,,,,,,,,,,,,['Gluten'],,,,,,,,,,,,,
89,Violette - Barnier,3374606150856,['Barnier'],,,['France'],[],[],,,,,,,,,?,,391,,1636 kj(391 kcal),,"0,2",,0,,97,,67,,"0,1",,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,
90,Sucettes - Barnier,3374607010012,['Barnier'],"['Snacks', 'Snacks sucrés', 'Confiseries', 'Bonbons', 'Sucettes']",['Fabriqué en France'],['France'],"['SUCETTES AROMES - sucre - Sirop de Glucose - Acidifiant Acide Citrique - Arômes - Colorants dtorigine naturelle ', ' curcumine', 'chlorophylline anthocyanes', 'extrait de paprika', 'chlorophylle cuivreux', 'extrait de thé ved Peut contenir des traces de produits LAITIERS et de FRUITS A COQUES Pour 100 g']",[],0.2 g,en faible quantité,0 g,en faible quantité,67 g,en quantité élevée,0.01 g,en faible quantité,?,,391,+4%,1636 kj(391 kcal),+3%,"0,2",-80%,0,-100%,97,+9%,67,-6%,"0,1",-89%,"0,01",-90%,"0,004",-90%,14,-5%,D,-5%,,,,,4,,['Lait'],E,90.3%,5.0%,2.2%,2.0%,0.5%,0.0%,34,"['E330 - Acide citrique', 'E100 - Curcumine', 'E140ii - Chlorophyllines', 'E160c - Extrait de paprika', 'E140i - Chlorophylles']",,,,
91,La sucette du confiseur - Barnier,3374607010852,['Barnier'],"['Snacks', 'Snacks sucrés', 'Confiseries', 'Bonbons', 'Sucettes']",,['France'],"['SUCETn FRUITS aux fruits Colotants : curcumine', 'anthocyanes', ' de paprika', 'chlorophyii!t', 'ne curvtuqve', ' de the vert', ' Peul conten', 't des traces de PRODUITS LAITIERS de FRUITS A COQUES']",[],0.2 g,en faible quantité,0 g,en faible quantité,67 g,en quantité élevée,0.09 g,en faible quantité,?,,391,+4%,1636 kj(391 kcal),+3%,"0,2",-80%,0,-100%,97,+9%,67,-6%,"0,1",-89%,"0,09",-12%,"0,036",-12%,14,-5%,D,-5%,,,,,4,,['Lait'],E,90.3%,5.0%,2.2%,2.0%,0.5%,0.0%,34,"['E100 - Curcumine', 'E163 - Anthocyanes']",,,,
92,Sucette au caramel au beurre salé,3374607032854,,,,['France'],[],[],,,,,,,,,?,,395,,1653 kj(395 kcal),,1,,"0,7",,94,,72,,"2,3",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,
93,Dragée Lentilles - Barnier,3374608034734,['Barnier'],,,['France'],"['Chocolat à 70% de cacao minimum 60%', ' ', 'pâte lécithine de SOJA de cacao', 'sucre', 'emulsifiant Agents arôme Sucre ', ' 39%', ' vanilline', ' cire de carnauba', ""Cire d'abeille d'enrobage Epaississant gomme arabique"", 'vanille naturelle Colorants : E171', 'E102', 'E124', 'E120 El 10', ' E133 Peut contenir des traces de produits lattiers', 'fruits à coques et sulfites', ' Pour 100 g • Energie 2085kJ I']","['Non végétalien', 'Non végétarien']",,,,,,,,,?,,499,,2088 kj(499 kcal),,25,,18,,59,,51,,"5,6",,"0,01",,"0,004",,,,,,,,,,4,,['Soja'],,,,,,,,,"[""E901 - Cire d'abeille"", 'E171 - Oxyde de titane', 'E102 - Tartrazine', 'E124 - Ponceau 4R', 'E120 - Acide carminique']",,,,
94,Mini Calisson Fruit - Barnier,3374608088850,['Barnier'],"['Snacks', 'Snacks sucrés', 'Confiseries', 'Calissons']",,['France'],[],[],18.1 g,en quantité modérée,1.49 g,en faible quantité,58.7 g,en quantité élevée,0 g,en faible quantité,?,,441,-0%,1845 kj(441 kcal),-0%,"18,1",+1%,"1,49",-7%,"60,7",-0%,"58,7",+19%,7,-9%,0,-100%,0,-100%,16,+10%,D,+10%,,,,,,,,B,43.9%,29.6%,15.5%,7.5%,3.5%,0.0%,95,,,,,
