,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,brand,traceability_code,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,markets,nutriment_salt_tr,nutriment_sodium_tr,generic_name,quantity,labels,producer_info,additives,nova_score,packaging,eco_score,categories,manufacturing,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,ingredients_origins,palm_ingredients,allergens,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,link,brand_owner,origin_detail
125,Pate a tartiner artisanale,3760131163254,['France'],[],[],?,582,40,46,"6,7",,,2435 kj(582 kcal),"6,4",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,En Cuisine,3560070245642,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 22182B', ""Plélo (Côtes-d'Armor, France)""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,En Cuisine,3560070234424,['France'],[],[],?,?,?,?,?,"['En Cuisine', 'Promocash']","['EMB 30128A', 'Générac (Gard, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,3560070170920,3560070170920,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,3560070159598,3560070159598,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,3560070159475,3560070159475,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,3560070154715,3560070154715,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,3560070154005,3560070154005,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Panettone classique,8019363100328,['France'],[],[],?,383,"14,1","55,6","7,2",,,1602 kj(383 kcal),"8,52","21,03",,"0,3","0,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Promocash,3184830067260,['France'],[],[],?,?,?,?,?,"['Promocash', 'En Cuisine']","['EMB 29174F', 'Plonéour-Lanvern (Finistère, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,En Cuisine,3184830056998,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 84080A', 'Monteux (Vaucluse, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,En Cuisine,3184830056936,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 84080A', 'Monteux (Vaucluse, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,En Cuisine,3184830056455,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 84080A', 'Monteux (Vaucluse, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,3184830054611,3184830054611,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,3184830054581,3184830054581,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,3184830054550,3184830054550,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,3184830054529,3184830054529,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,En Cuisine,3184830054291,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 56251E', 'Theix (Morbihan, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,3184830054109,3184830054109,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,En Cuisine,3184830054079,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 56251E', 'Theix (Morbihan, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,En Cuisine,3184830054017,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 56251E', 'Theix (Morbihan, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,En Cuisine,3184830053959,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 56251E', 'Theix (Morbihan, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,En Cuisine,3184830053522,['France'],[],[],?,?,?,?,?,['En Cuisine'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,En Cuisine,3184830051665,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 59009B', ""Villeneuve-d'Ascq (Nord, France)""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,En Cuisine,3184830051603,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 59009B', ""Villeneuve-d'Ascq (Nord, France)""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,En Cuisine,3184830031940,['France'],[],[],?,?,?,?,?,['En Cuisine'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,En Cuisine,3560070887736,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 32056', 'Blanquefort (Gers, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,En Cuisine,3560070636389,['France'],[],[],?,?,?,?,?,['En Cuisine'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,3560070212040,3560070212040,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,3184830056387,3184830056387,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,En Cuisine,3560071006280,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 40288B', 'Sarbazan (Landes, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,En Cuisine,3560070964109,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 59178', 'Douai (Nord, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,Tarte Normande aux Pommes - Promocash - 800g,3184830134375,['France'],[],[],?,?,?,?,?,"['Promocash', 'En Cuisine']","['EMB 49015C', 'Avrillé (Maine-et-Loire, France)']",,,,['Promocash'],,,,800g,"['Point Vert', 'Fabriqué en France']",,,,"['Carton', 'surgelé']",,"['Surgelés', 'Biscuits et gâteaux', 'Gâteaux et pâtisseries surgelés']",['France'],,,,,,,,,,,,,['France'],,,,,,,,,,,,,,,,,,,,,,
158,Sorbet pêche de vigne,3760124194821,['France'],[],[],?,133,"0,3",32,"0,01",,,556 kj(133 kcal),"0,1",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,En Cuisine,3560070985319,['France'],[],[],?,?,?,?,?,['En Cuisine'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,En Cuisine,3560070964376,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 59178', 'Douai (Nord, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,En Cuisine,3560070964345,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 59178', 'Douai (Nord, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,3560070739653,3560070739653,['France'],[],[],?,?,?,?,?,,"['EMB 21464A', ""Nuits-Saint-Georges (Côte-d'Or, France)""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,En Cuisine,3560070707652,['France'],[],[],?,?,?,?,?,['En Cuisine'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,En Cuisine,3560070611805,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 56075D', 'Guer (Morbihan, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,3560071226664,3560071226664,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,3560071131258,3560071131258,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,3560071131227,3560071131227,['France'],[],[],?,?,?,?,?,,"['EMB 85208A', 'Saint-Denis-la-Chevasse (Vendée, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Sucuk,4040328077397,['France'],[],[],?,369,32,"0,7",19,,,1544 kj(369 kcal),13,"0,5",,"2,7","1,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,3560070913350,3560070913350,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,3560071292294,3560071292294,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Carrefour,3560071204488,['France'],[],[],?,?,?,?,?,['Carrefour'],['RSPO-1106084'],,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,3560071217778,3560071217778,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Crok goût vanille - Carrefour,3560071280345,['France'],"['Farine de blé 50%', 'sucre', 'graisse végétale ', 'palme', 'palmiste', 'amidon de blé', ""poudres à lever : carbonates d'ammonium - carbonates de sodium - phosphates de calcium"", 'farine de seigle', 'poudre de lait écrémé', 'lactose et protéines de lait', 'arômes', 'sel', 'sirop de glucose', "" Peut contenir des traces d'oeufs et de fruits à coque""]","['Huile de palme', 'Non végétalien', 'Peut-être végétarien']",?,484,19,72,"5,3",['Carrefour'],,2025 kj(484 kcal),"9,5",35,['Carrefour'],"0,38","0,152",,,"['Nutriscore', 'Nutriscore E']",,"[""E503 - Carbonates d'ammonium"", 'E500 - Carbonates de sodium', 'E341 - Phosphates de calcium', '', 'Risque élevé de sur-exposition']",4,,D,"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits', 'Biscuits fourrés']",,,+3%,-1%,+8%,-9%,80.3%,11.4%,3.7%,2.4%,2.2%,0.0%,58,,['Huile de palme'],"['Gluten', 'Lait']",19 g,en quantité modérée,9.5 g,en quantité élevée,35 g,en quantité élevée,0.38 g,en quantité modérée,+3%,+12%,+6%,-31%,-31%,22,+11%,E,+11%,,,
174,3560071204587,3560071204587,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,3560071204532,3560071204532,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,3560071226848,3560071226848,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,En Cuisine,3184830054383,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 33056C', 'Blanquefort (Gironde, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Petit Beurre aux pépites de chocolat - Carrefour - 2x200g (2x12sachets),3560071211592,['France'],"['Farine de blé 61%', 'sucre', 'pépites de chocolat 13% [pâte de cacao', 'sucre', 'dextrose', 'émulsifiant : lécithines ', 'soja', 'beurre pâtissier 11%', ""poudres à lever : carbonates d'ammonium - carbonates de sodium - diphosphates"", 'lait demi-écrémé', 'sel', 'eufs en poudre', 'poudre de lait écrémé', 'cacao en poudre', 'arômes', ' Peut contenir des traces de fruits à coque et graines de sésame']","[""Pourrait contenir de l'huile de palme"", 'Non végétalien']",?,457,16,69,"7,5",['Carrefour'],,1912 kj(457 kcal),"9,9",26,['Carrefour'],"1,5","0,6",,2x200g (2x12 sachets),['Nutriscore'],,"['E322i - Lécithine', ""E503 - Carbonates d'ammonium"", 'E500 - Carbonates de sodium', 'E450 - Diphosphates', '', 'Risque élevé de sur-exposition']",4,['Carton'],C,"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits', 'Biscuits au chocolat', 'Petits beurres', 'Petit beurre au chocolat']",,,-9%,-34%,+9%,+11%,84.4%,9.1%,2.7%,2.2%,1.6%,0.0%,46,['Non indiqué'],,"['Gluten', 'Lait', 'Soja']",16 g,en quantité modérée,9.9 g,en quantité élevée,26 g,en quantité élevée,1.5 g,en quantité modérée,-9%,-34%,-28%,+173%,+173%,22,-8%,E,-8%,,,
179,3560071211547,3560071211547,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Muesli figue abricot  au blé ancien,3175681272927,['France'],[],[],?,452,17,63,"7,6",,,1891 kj(452 kcal),"1,7",16,,"0,36","0,144",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,3560071139759,3560071139759,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,3423773273841,3423773273841,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,"['Film en plastique', 'Etui en carton']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Carrefour,3560071291921,['France'],[],[],?,?,?,?,?,['Carrefour'],"['EMB 82121', 'Montauban (Tarn-et-Garonne, France)']",,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,8410516970322,8410516970322,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,3560071182847,3560071182847,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,3560070993567,3560070993567,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,8710557007804,8710557007804,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,5390378000067,5390378000067,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Carrefour,3560071279295,['France'],[],[],?,?,?,?,?,['Carrefour'],,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,En Cuisine,3560071235284,['France'],[],[],?,?,?,?,?,['En Cuisine'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,8436042355976,8436042355976,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,8436042355945,8436042355945,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,Croquants Anis,3770000459296,['France'],[],[],?,270,"5,9",44,"9,2",,,1130 kj(270 kcal),"1,5",26,,"0,17","0,068",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Tortiglioni di liquirizia,8000279930024,['France'],[],[],?,299,"0,3","77,1","3,4",,,1251 kj(299 kcal),0,"38,9",,"0,5","0,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,3560071181512,3560071181512,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,5391020100012,5391020100012,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,3254612670152,3254612670152,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,3254612604393,3254612604393,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,8410516890323,8410516890323,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,En Cuisine,3184830054222,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 33056C', 'Blanquefort (Gironde, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,3560071132460,3560071132460,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,8712113501597,8712113501597,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,8712113501580,8712113501580,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,3180730800426,3180730800426,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,3180730800082,3180730800082,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,['Sachet en plastique'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,3180730200035,3180730200035,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,['Sachet en plastique'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,3184830054376,3184830054376,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,3184830054284,3184830054284,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,En Cuisine,3560071227845,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 14167A', 'Colombelles (Calvados, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,3428420057003,3428420057003,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,3608141635807,3608141635807,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Avocats biologiques,3700353615605,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,3560070823024,3560070823024,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,3560070822386,3560070822386,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Carrefour,3560071284657,['France'],[],[],?,?,?,?,?,['Carrefour'],"['EMB 82121', 'Montauban (Tarn-et-Garonne, France)']",,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Suisse au chocolat,0209110027550,['France'],[],[],?,350,16,44,"6,1",,,1464 kj(350 kcal),10,19,,"0,82","0,328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,3184830054161,3184830054161,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,3560071195410,3560071195410,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,3274661093337,3274661093337,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,3274661065518,3274661065518,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,3616180400577,3616180400577,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,En Cuisine,3560071092368,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 68376A', 'Wittenheim (Haut-Rhin, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,En Cuisine,3560071092351,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 68376A', 'Wittenheim (Haut-Rhin, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,3560070830626,3560070830626,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,En Cuisine,3184830054444,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 56251E', 'Theix (Morbihan, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,En Cuisine,3184830054048,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 56251E', 'Theix (Morbihan, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Carrefour,3560070118090,['France'],[],[],?,?,?,?,?,['Carrefour'],"['EMB 22067', ""Grâces (Côtes-d'Armor, France)""]",,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,En Cuisine,3184830063194,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 51454', 'Reims (Marne, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,3560071188207,3560071188207,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,3184830039106,3184830039106,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,3184830027059,3184830027059,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Balsamic Vinegar of Modena,5029223007189,['France'],[],[],?,297,0,74,"0,1",,,1243 kj(297 kcal),0,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Sweet Thai chilli,4002359662034,['France'],[],[],?,164,"0,4","38,7","0,4",,,686 kj(164 kcal),"0,1","36,2",,"1,47","0,588",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Carrefour,3560071279264,['France'],[],[],?,?,?,?,?,['Carrefour'],"['EMB 82121', 'Montauban (Tarn-et-Garonne, France)']",,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Chocolat,3421371528653,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Chocolats']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,En Cuisine,3184830063460,['France'],[],[],?,?,?,?,?,['En Cuisine'],"['EMB 51454', 'Reims (Marne, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,3560070125937,3560070125937,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,3166780059045,3166780059045,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,['Sachet en plastique'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,3166780059038,3166780059038,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,['Sachet en plastique'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,5411333996093,5411333996093,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,5411333093846,5411333093846,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,3560070709427,3560070709427,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,3560070449293,3560070449293,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,3560070366132,3560070366132,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Salatfein classic,4009831022904,['France'],[],[],?,290,"4,8","45,2",8,,,1213 kj(290 kcal),"1,7","15,1",,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,4013900982730,4013900982730,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
