,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_energy_tr,nutriment_fat_tr,nutriment_saturated-fat_tr,nutriment_carbohydrates_tr,nutriment_sugars_tr,nutriment_proteins_tr,nutriment_salt_tr,nutriment_sodium_tr,brand,traceability_code,additives,nova_score,categories,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_energy_tr_diff,nutriment_fat_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,quantity,labels,ingredients_origins,allergens,generic_name,packaging,manufacturing,markets,brand_owner,link,palm_ingredients
1187,Epicerie / Thé Bio Et équitable / Thé Rooïbos -,0680275044031,['France'],[],[],?,4,17 kj(4 kcal),0,0,0,0,0,,,,,,,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Infusions', 'Rooibos']",0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,,,,+100%,+143%,-100%,-100%,-100%,-100%,-100%,,,,,,,B,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,['Bio'],,,,,,,,,
1188,Queen of Green,0680275047209,['France'],[],[],?,0,0 kj(0 kcal),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,English Tea Shop Wellness Gift,0680275047339,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,Coffret Collection Super Fruits Bio,0680275048909,['France'],[],[],?,1,4 kj(1 kcal),0,0,"0,2",0,"0,1",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Bio'],,,,,,,,,
1191,Epicerie / Thé Bio Et équitable / Coffrets De Thé,0680275051688,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Bio'],,,,,,,,,
1192,English Tea Shop - White Tea Lychee Cocoa - 20 Sachets - 40G,0680275052999,['France'],[],[],?,4,17 kj(4 kcal),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Bio'],,,,,,,,,
1193,Thé vert menthe miel,0680275055860,['France'],[],[],?,0,0 kj(0 kcal),0,0,0,0,0,,,,,,,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Thés', 'Thés verts', 'Thés à la menthe', 'Thés verts à la menthe']",,,,,,,,,,-100%,-100%,-100%,,-100%,-100%,-100%,,,,,,,B,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,['Bio'],,,,,,,,,
1194,Thé blanc coco fruit de la passion -,0680275056171,['France'],[],[],?,0,0 kj(0 kcal),0,0,0,0,0,0,0,,,,,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Thés', 'Infusions', 'Thés blancs']",,,,,,,,,,-100%,-100%,-100%,-100%,-100%,-100%,-100%,-100%,-100%,,,,,B,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,['Bio'],,,,,,,,,
1195,Confiture -,0680496101254,"['France', 'Espagne']",[],[],?,51,213 kj(51 kcal),0,0,13,12,0,,,,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Produits à tartiner', 'Petit-déjeuners', 'Pâtes à tartiner végétales', 'Produits à tartiner sucrés', 'Confitures et marmelades', 'Confitures', 'Confitures de figues']",0 g,en faible quantité,0 g,en faible quantité,12 g,en quantité modérée,,,,-78%,-78%,-100%,-100%,-76%,-77%,-100%,,,,,,,D,75.0%,7.5%,10.3%,5.1%,1.7%,0.4%,50,,,,,,,,,,,
1196,Beetroot seed sprinkle,0680569807113,['France'],[],[],?,531,2222 kj(531 kcal),"40,4","3,6","29,2","4,3","20,8","0,05","0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,Dessert végétal au lait de coco - The Coconut Co. - 120g e,0680569854070,['France'],"['Lait de coco ', '43 %', ' ', 'extrait de noix de coco', 'eau de coco', 'eau de coco ', '38 %', 'eau', 'jus concentré de raisin ', 'sulfites', 'purée de mangue ', '3 %', 'purée de fruit de la passion ', '1 ,5 %', 'amidon de maïs', 'amidon de pomme de terre', 'pectine de fruits', 'ferments lactiques sans lactose', 'jus concentré de fruit de la passion ', '0,35 %', 'acidifiant : acide citrique', 'arômes naturels', 'colorant naturel : carotènes', '\r Contient des sulfites']","['Végétalien', 'Végétarien']",?,124,519 kj(124 kcal),"9,6","9,1","8,2","4,3","1,1","0,06","0,024",['The Coconut Co.'],,"['E440 - Pectines', 'E330 - Acide citrique', 'E160 - Caroténoïdes']",4,"['Desserts', 'Desserts végétaliens', 'Desserts au lait de coco']",9.6 g,en quantité modérée,9.1 g,en quantité élevée,4.3 g,en faible quantité,0.06 g,en faible quantité,,+31%,+33%,+182%,+480%,-33%,-54%,-61%,-43%,-43%,5,+189%,C,+189%,,,,,,,,,120 g e,"['Végétarien', 'en:gluten-free', 'Végétalien', 'Point Vert', 'Sans lactose']",,['Anhydride sulfureux et sulfites'],,"['Frais', 'Pot', 'Plastique', 'PP', '5', 'Carton']",,,,,
1198,Coconut Collaborative Natural Unsweetened - 350g,0680569854124,['France'],"['coconut milk ', '71%', ' ', 'coconut extract', 'coconut water', 'water', 'coconut water ', '24%', 'cornflour', 'potato starch', 'stabilizer ', 'pectin""', 'non-dairy cultures ', 's', 'thermophilus l', 'bulgaricus', 'lactobacillus acidophilus', 'bifidobacterium lactis', '*from fruit']",[],?,124,519 kj(124 kcal),10,"9,8","6,8","1,6","1,2","0,06","0,024",,,['E440 - Pectines'],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350 g,,,,,['pp-pot'],,,,,
1199,Wattermelon seeds,0680569873620,['France'],[],"['Végétalien', 'Végétarien']",?,581,2431 kj(581 kcal),"48,2","11,5","7,1","2,3","33,8","0,04","0,016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Végétarien', 'en:gluten-free', 'Végétalien']",,,,,,,,,
1200,Wattermelon seeds,0680569873620,['France'],[],"['Végétalien', 'Végétarien']",?,581,2431 kj(581 kcal),"48,2","11,5","7,1","2,3","33,8","0,04","0,016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Végétarien', 'en:gluten-free', 'Végétalien']",,,,,,,,,
1201,Salmon oil,0681131312646,['France'],[],[],?,1000,4184 kj(1000 kcal),100,25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,Milk of Magnesia Saline Laxative Original - Equate - 769ml (26Fl. Oz.),0681131699938,['France'],[],[],?,?,,?,,?,,?,,,['Equate'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769 ml (26 Fl. Oz.),,,,,,,,,,
1203,Pure blueberry jam - Great Value,0681131762663,['France'],"['BLEUETS', 'GLUCOSE - FRUCTOSE', 'GLUCOSE', 'SUCRE', 'PECTINE DE FRUIT', 'ACIDE CITRIQUE']","['Sans huile de palme', 'Végétalien', 'Végétarien']",?,50,209 kj(50 kcal),0,0,13,10,"0,1",0,0,['Great Value'],,"['E440 - Pectines', 'E330 - Acide citrique']",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,Regular potato chips,0681131810081,['France'],[],[],?,540,2259 kj(540 kcal),34,2,27,0,6,"4,6","1,84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,Productos Organicos Bo Med Shells,0681170015102,"['France', 'États-Unis']","['Organic durum wheat semolina', 'niacin', 'iron', 'lactate', 'thiamin mononitrate', 'riboflavin', 'folic acid']",[],?,357,1494 kj(357 kcal),"1,79",0,"71,43","1,79","12,5",0,0,,,,1,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Pâtes alimentaires']",1.79 g,en faible quantité,0 g,en faible quantité,1.79 g,en faible quantité,0 g,en faible quantité,,+8%,+7%,-31%,-100%,+16%,-35%,+8%,-100%,-100%,-4,,A,,,,,,,,,,,['Bio'],,,,,,,First International Health Foods Ltd.,,
1206,Brad's Organic Crunchy Peanut Butter,0681170300208,['France'],[],[],?,160,669 kj(160 kcal),15,2,2,2,9,,,,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Produits à tartiner', 'Fruits à coques et dérivés', 'Pâtes à tartiner végétales', ""Purées d'oléagineux"", 'Beurres de légumineuses', 'Beurres de fruits à coques', 'Beurres de cacahuètes', 'Beurres de cacahuetes croustillants']",15 g,en quantité modérée,2 g,en quantité modérée,2 g,en faible quantité,,,,-72%,-72%,-67%,-75%,-85%,-66%,-61%,,,,,,,C,74.9%,2.4%,8.8%,4.1%,6.0%,3.7%,57,,,,,,,,,,,
1207,Peanut butter,0681170301205,['France'],[],[],?,570,2385 kj(570 kcal),45,6,18,6,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,Artesian water from norway - Voss,0682430400096,"['France', 'États-Unis']",['Artesian water'],[],?,0,0 kj(0 kcal),0,0,0,0,0,0,0,['Voss'],,,,"['Boissons', 'Eaux']",0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,,-100%,-100%,-100%,-100%,-100%,-100%,-100%,-100%,-100%,0,-100%,B,-100%,,,,,,,,,,,,,,,,,VOSS,,
1209,Sirop d'Érable - Les Productions Agricoles Beaudry Ltée - 540ml,0682432000256,"['Canada', 'France']","[""Sirop d'érable""]","['Sans huile de palme', 'Végétalien', 'Végétarien']",?,367,1536 kj(367 kcal),0,0,90,80,0,"0,17","0,068",['Les Productions Agricoles Beaudry Ltée'],,,2,"['Édulcorants', 'Sirops', 'Sirops simples', ""Sirops d'érable"", ""Sirops d'érable du Québec""]",0 g,en faible quantité,0 g,en faible quantité,80 g,en quantité élevée,0.17 g,en faible quantité,,+34%,+35%,-100%,-100%,+32%,+31%,-100%,+10%,+10%,14,+6%,D,+6%,,,,,,,,,540 ml,,"['Canada', 'Québec']",,,"['Conserve', 'métal']","['Canada', 'Québec']",,,,
1210,Sirop d'Érable - Beaudry - 250mL,0682432002052,['France'],"[""Sirop d'érable clair n°1""]",[],?,367,1530 kj(367 kcal),~ 0,~ 0,90,80,0,"16,7","6,67",['Beaudry'],,,,"['Édulcorants', 'Sirops', 'Sirops simples', ""Sirops d'érable"", 'Sirops traditionnels']",0 g,en faible quantité,0 g,en faible quantité,80 g,en quantité élevée,16.7 g,en quantité élevée,,+27%,+24%,-100%,-100%,+26%,+24%,-100%,+59120%,+59120%,24,+85%,E,+85%,,,,,,,,,250 mL,,['Canada'],,,"['Bidon', 'métal']",['Canada'],,,,
1211,Sirop d ' erable,0682432002106,['France'],[],[],?,220,920 kj(220 kcal),0,0,54,48,0,"0,01","0,004",,,,,"['Édulcorants', 'Sirops', 'Sirops simples', ""Sirops d'érable""]",0 g,en faible quantité,0 g,en faible quantité,48 g,en quantité élevée,0.01 g,en faible quantité,,-19%,-19%,-100%,-100%,-21%,-21%,-100%,-94%,-94%,12,-9%,D,-9%,,,,,,,,,,,,,,,,,,,
1212,Sirop d'érable,0682432004155,['France'],[],[],?,?,,?,,?,,?,,,,,,,"['Édulcorants', 'Sirops', 'Sirops simples', ""Sirops d'érable""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,Sirop d'érable pur,0682432006159,['France'],[],[],?,220,920 kj(220 kcal),10,0,54,48,0,1,"0,4",,,,,"['Édulcorants', 'Sirops', 'Sirops simples', ""Sirops d'érable""]",10 g,en quantité modérée,0 g,en faible quantité,48 g,en quantité élevée,1 g,en quantité modérée,,-19%,-19%,+16594%,-100%,-21%,-21%,-100%,+549%,+549%,16,+21%,D,+21%,,,,,,,,,,,,,,,,,,,
1214,Beurre d'érable,0682432025006,['France'],[],[],?,330,1381 kj(330 kcal),0,0,78,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,Beurre d'érable pur,0682432026003,['France'],[],[],?,110,460 kj(110 kcal),0,0,26,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,Beurre d'erable pur,0682432027604,['France'],[],[],?,330,1381 kj(330 kcal),0,0,78,72,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,0683061200208,0683061200208,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,Nestlé dessert - 170gr,0683837859098,['France'],[],[],?,?,,?,,?,,?,,,['Nestlé'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170gr,,,,,,,,,,
1219,Inü - Original,0685223910031,['France'],['Arnount Calories / Calories 140 Fat/ Lipides O g Saturated / Saturés O g + Trans / Trans O g cholesterol / Cholestérol O mg sodium / Sodium O mg carbohydrates / Glucides 34 g fibre / Fibres 2 g Sugars / Sucres 29 g Proteln/ Protéines 0 g Vitamin A/ Vitamine A Vitamin C / Vitamine C Calcium / Calcium Iron / Fer'],[],?,140,586 kj(140 kcal),0,0,34,29,0,0,0,['Original'],,['E302 - Ascorbate de calcium'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,Raspberry Grape Spritzer - Jamaica Bahamas Imports - 750ml,0685978003088,['France'],"['Jus de raisin blanc et rouge concentré ', '66%', 'eau', 'jus de framboise concentré ', '3%', 'arôme framboise', 'dioxyde de carbone', 'acide citrique']",[],?,?,,?,,?,,?,,,['Jamaica Bahamas Imports'],,"['E290 - Dioxyde de carbone', 'E330 - Acide citrique']",4,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons à base de végétaux', 'Boissons gazeuses', 'Boissons aux fruits', 'Sodas', 'Sodas aux fruits', 'Boissons avec sucre ajouté']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750 ml,"['Sans colorants', 'Sans conservateurs']",,,,"['Bouteille', 'Verre']",['France'],,,,
1221,"Simplyprotein Bar, Cocoa Coffee, 1.4 Oz",0686207206027,['France'],"['Soy Protein Isolate5 Chicory Root Fiber', 'Cashew Butter ', 'Dry-Roasted Cashews', 'Sunflower 011', 'Vegetable Glycerin', ' Cocoa Powder', 'Tapioca Starch', 'Coffee Beans', 'Salt', 'Natural Flavor', ' Contains Soybeans and Tree Nutsu May Contain Milk and Peanutsa']",[],?,310,1297 kj(310 kcal),"8,75","1,25",40,"2,5","37,5","0,325","0,13",['Simplyprotein'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Bio', 'Arômes naturels']",,,,,,,,,
1222,Exotic Carrot Orange Mango,0686234428072,['France'],[],[],?,140,586 kj(140 kcal),0,0,35,34,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,Baby mum-mum - hot kid - 50g,0686352801726,"['Canada', 'France']",[],[],?,15,63 kj(15 kcal),0,0,4,"0,5","0,2",0,0,['hot kid'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 g,,,,,,,,,,
1224,Gorp Clean Energy Bar,0686583000035,['France'],"['INGREDIO{TS: Honey', 'o:ts', 'rkb syrvp', 'hulled hemp seed', 'almondst peanut bittet', 'sprw:ed brrvn tic pto:ea', 'cisps', 'ground flax', 'sunflovcr seeds', 'pereuat dehrdrc:ed rxpberries ', 'raspErri$', 'sugar', 'pumpkin seeds', 'coconut', 'svgct', 'wnflcvtr 011', 'peanut emad', 'pea fibre', 'cpp!s', 'H', 'dnnamoa', ' peanuts,']",['Non végétalien'],?,280,1172 kj(280 kcal),13,2,34,17,11,"0,45","0,18",['Gorp'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Arachides'],,,,,,,
1225,Paleo Fruit & Nut Bar - Made Good,0687456111056,['France'],"['amandes*', 'noix de cajou*', 'pacanes*', '10%', 'graines de toumesol*', 'noix de coco*', 'abncots*', 'dattes', 'jus de pomme concentré*', 'huile de farine de tapioca*', ""mélange d'huile de 'Ihule de toumesol*"", 'antioxydants: mélan e de tocophérols', 'extrait de romarin', 'arôme de cerise*', 'sel de lique']",[],?,426,1782 kj(426 kcal),19,6,46,29,8,"0,16","0,064",['Made Good'],,['E392 - Extrait de romarin'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Bio'],,['Fruits à coque'],,,,,,,
1226,Brazil Nut Orange 36GR Madegood Org. raw - Vaughan,0687456113067,['France'],"['Raisins secs*', 'amandes*', 'noix du Brésil*i canneberges* ', 'canneberges*', 'jus de pomme concentré*', 'huile de tournesol*', 'noix de coco*', 'farine de tapioca*', ""mélange d'huile de tournesol* "", 'huile de tournesol*', 'mélange de tocophérols', 'extrait de romarin*', 'sel de mer', ""huile d'orange*"", ' *Biologique', ' Peut contenir du sésame']",[],?,150,628 kj(150 kcal),11,2,14,8,4,"0,04","0,016",['Vaughan'],,"['E306 - Extrait riche en tocophérols', 'E392 - Extrait de romarin']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Bio'],,['Fruits à coque'],,,,,,,
1227,Barres granola Canneberge érable - Made Good,0687456216188,['France'],"['Avoine sans gluten*', ""nectar d'agave*"", 'pommes*', 'sirop de riz brun*', 'canneberges* ', 'concentré de jus de pomme*', 'huile de tournesol*', 'riz brun croustillant*', 'huile de tournesol*', 'inuline*', ""arôme naturel d'érable*"", 'extrait végétal en poudre ', 'épinards', 'brocoli', 'carottes', 'tomates', 'betteraves', 'champignons shiitake', 'gélose*', ' *Biologique', ' Riverside Natural Foods Ltd', ' Vaughan', 'ON', ' L4K 4N5 www', 'madegoodfoods', 'com Certified organic by / certifié biologique par Pro-Cert Organic Systems Made in Canada With domestic and imported ingredients / Fabriqué au Canada à partir dhnqrédients domestiques et importés']",[],?,280,1172 kj(280 kcal),8,"1,2",64,28,4,0,0,['Made Good'],,['E406 - Agar-agar'],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Bio', 'en:gluten-free']",,,,,,,,,
1228,Billes De Cereales Bio Granola Chocolat Banane - Made Good - 100g,0687456224015,"['Canada', 'France']",[],[],?,417,1740 kj(417 kcal),"14,6","4,17","62,5","20,8","4,17","0,106","0,042",['Made Good'],,,,['en:granola snack'],14.6 g,en quantité modérée,4.17 g,en quantité modérée,20.8 g,en quantité élevée,0.106 g,en faible quantité,,,,,,,,,,,8,,C,,,,,,,,,,100 g,"['Bio', 'en:gluten-free', 'en:Nut-free', 'en:Nutrients from Vegtables']",,,,,,"['Loblaw', 'Sobeys']",,,
1229,0688078492240,0688078492240,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,Ahold Fat Free Half & Half,0688267020308,['France'],"['IWGREDIENTS: NONFAT CORN SYRUP', ""CONTAINS LESS THAN OF: ARTIFICIAL COLOR'*"", 'SUGAR', 'DIPOTASSIUM PHOSPHATE', 'SODIUM CITRATE', 'MONO AND DIGLYCERIDES•', 'CARRAGEENAN', 'NATURAL AND ARTIFICIAL FLAVORS', 'VITAMIN A PALMITATE', ' A TRIVIAL AMOIJNT OF FAT', ' INGREDIENT NOT FOUND IN REGULAR HALF & HALE CONTAtNS: MILK']","[""Pourrait contenir de l'huile de palme"", 'Non végétalien']",?,66,276 kj(66 kcal),0,0,10,"6,6","3,33","0,083","0,033",['Half & Half'],,"['E340ii - Phosphate dipotassique', 'E331 - Citrates de sodium', ""E471 - Mono- et diglycérides d'acides gras alimentaires"", 'E407 - Carraghénanes', '', 'Risque élevé de sur-exposition']",4,"['Produits laitiers', 'Laits']",0 g,en faible quantité,0 g,en faible quantité,6.6 g,en quantité modérée,0.083 g,en faible quantité,,0%,+1%,-100%,-100%,+66%,+22%,-6%,-33%,-33%,-1,-274%,A,-274%,D,78.7%,1.1%,11.0%,6.0%,3.2%,0.0%,54,,,,['Lait'],,,,,,,
1231,Nature's Promise Organic Fruit Spread Strawberry,0688267036330,['France'],"['ORGANIC STRAWBERRIES', 'ORGANIC SOLUTION WATER', 'APPLE PECTIN', 'ACI']",[],?,17,71 kj(17 kcal),"44,4",0,"38,8","5,4",0,"0,28","0,112",['Nature'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Bio'],,,,,,,,,
1232,Organic Buttermilk Pancake Mix,0688267086069,['France'],[],[],?,280,1172 kj(280 kcal),1,0,0,0,0,"0,34","0,136",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Sans conservateurs'],,,,,,,,,
1233,Sandwich whitebread - 597,0688267094866,['France'],[],[],?,240,1004 kj(240 kcal),3,0,44,4,8,"0,5","0,2",,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains', 'Pains blancs']",3 g,en quantité modérée,0 g,en faible quantité,4 g,en faible quantité,0.5 g,en quantité modérée,,-18%,-19%,-49%,-100%,-13%,+72%,-6%,-60%,-60%,0,-100%,B,-100%,,,,,,,,,597,,,,,,,['Stop and shop'],,,
1234,Carcassonne Base 2.0 Nouvelle Version,0688623310005,['France'],[],[],?,586,2452 kj(586 kcal),6,3,6,2,6,3,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,Red Type Soybean Paste - Hanamaruki,0688665000025,"['France', 'États-Unis']","['Water', 'soybean', 'rice', 'salt and ethyl alcohol']","['Sans huile de palme', 'Végétalien', 'Végétarien']",?,200,837 kj(200 kcal),5,0,25,15,10,"11,75","4,7","['Hanamaruki', 'Hanamaruki Foods Inc.']",,['E1510 - Éthanol'],3,['Aides culinaires'],5 g,en quantité modérée,0 g,en faible quantité,15 g,en quantité élevée,11.8 g,en quantité élevée,,-39%,-39%,-34%,-100%,-55%,-56%,+123%,+2052%,+2052%,10,-19%,C,-19%,,,,,,,,,,['en:gluten-free'],,['Soja'],,,,,HANAMARUKI,,
1236,Ginger 250MG,0689076016827,['France'],[],[],?,0,0 kj(0 kcal),0,0,"0,2","0,01","0,01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,Route des épices - Brasserie Dieu du Ciel! - 341ml,0689076126281,['France'],"['eau', 'orge maltée', 'seigle', 'poivres', 'houblon', 'levure']","['Sans huile de palme', 'Végétalien', 'Végétarien']",?,?,,?,,?,,?,,,['Brasserie Dieu du Ciel!'],,,3,"['Boissons', 'Boissons alcoolisées', 'Produits artisanaux', 'Bières', 'Alcools artisanaux', 'Bières artisanales']",,,,,,,,,,,,,,,,,,,,,,,C,6.8%,25.7%,41.7%,16.7%,7.1%,2.0%,57,341 ml,,,['Gluten'],Bière de seigle brassée avec du poivre,"['Bouteille', 'Verre']","['Saint-Jérôme', 'Québec', 'Canada']",['405'],,,
1238,Corne du Diable - Brasserie Dieu du Ciel ! - 341ml,0689076126687,"['Canada', 'France']","['Eau', 'orge maltée', 'blé', 'houblons', 'levure']","['Sans huile de palme', 'Végétalien', 'Végétarien']",?,?,,?,,?,,?,,,['Brasserie Dieu du Ciel !'],,,3,"['Boissons', 'Boissons alcoolisées', 'Produits artisanaux', 'Bières', 'Alcools artisanaux', 'Bières artisanales', 'en:India Pale Ale', 'Bières canadiennes', 'Bières québécoises']",,,,,,,,,,,,,,,,,,,,,,,C,6.8%,25.7%,41.7%,16.7%,7.1%,2.0%,57,341 ml,"['Déconseillé à certaines catégories de personnes', 'Point Vert', 'Déconseillé aux femmes enceintes']",,['Gluten'],,"['Verre', 'Bouteille']","['Québec', 'Canada']",,,,
1239,Filets d anchois - Miceli - 150,06810900,['France'],[],[],?,?,,?,,?,,?,,,['Miceli'],,,,"['Produits de la mer', 'Poissons', 'Anchois', 'Filets de poissons', ""Filets d'anchois""]",,,,,,,,,,,,,,,,,,,,,,,B,64.2%,0.0%,6.1%,25.8%,3.1%,0.8%,78,150,,,,,,,,,,
1240,Aiguillettes Végétaliennes Rôties - Vegan Deli,06838548,['France'],[],"['Végétalien', 'Végétarien']",?,120,502 kj(120 kcal),?,"0,4",?,"0,4",19,"1,5","0,6",['Vegan Deli'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Végétarien', 'Végétalien']",,,,,,,,,
1241,Haricots verts,06846844,['France'],[],[],?,28,117 kj(28 kcal),"0,2","0,1","3,5","0,9","1,6","0,35","0,14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,Risotto à la provencal - Priméal,06865658,['France'],"['Olngrédients : riz arb uiÂeSt crio blanc*', 'tomate* oignon* arin', ""huile d'olive vierge ektra*' Poivron rouge* amidon de maïs* "", 'herbe ', 'e Provence*', 'ail*', 'poivre piment*', "" issus de l'agriculture biologique ecette élaborée et fabriquée en France dans nos ateliers""]","['Végétalien', 'Végétarien']",?,351,1469 kj(351 kcal),"2,5","0,5","73,4","3,2","7,3","1,8","0,72",['Priméal'],,,,"['Plats préparés', 'Plats à base de riz', 'Risottos']",2.5 g,en faible quantité,0.5 g,en faible quantité,3.2 g,en faible quantité,1.8 g,en quantité élevée,,+56%,+62%,-38%,-72%,+101%,+109%,+22%,+95%,+95%,9,+96%,C,+96%,,,,,,,,,,"['Bio', 'Végétarien', 'Bio européen', 'Végétalien', 'Agriculture UE/Non UE', 'Union Végétarienne Européenne', 'FR-BIO-01']",,,,,,,,,
1243,Macaroni Kraft Dinner (original),06869517,['France'],[],[],?,220,920 kj(220 kcal),4,"2,5",40,7,6,"5,8","2,32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,Haricots verts - Rochefontaine,06873307,['France'],[],[],?,16,67 kj(16 kcal),"0,2",0,"1,5","0,8","1,1","0,8","0,32",['Rochefontaine'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'FR-BIO-01']",,,,,,,,,
