,name,bar_code,brand,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,quantity,packaging,categories,ingredients_origins,markets,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,generic_name,link,additives,nova_score,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,labels,manufacturing,allergens,traceability_code,origin_detail,producer_info,palm_ingredients
91,Sûre de canne roux - Bio équitable,3760004870,['Bio équitable'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Miel thym - Oroney,84370075607,['Oroney'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Sirop d’aga - Saveurs attitudes,329943003,['Saveurs attitudes'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Shoyu allégé en sel - Autour du riz,37602755715,['Autour du riz'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Ristretto - Nespresso,76300544747,['Nespresso'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,petit jas - Domaine St jean le vieux,120102022,['Domaine St jean le vieux'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2817421027060,2817421027060,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2988799024507,2988799024507,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Boule bio - Carrefour,023040000005,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Boule bio - Carrefour,023040000005,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Fromage blanc velouté - Casino,322247101,['Casino'],['France'],[],[],?,?,?,?,?,,,,,['Casino'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Saint Algue crème - Saint Agur - 250g,09251489,['Saint Agur'],['France'],"['fromage ', '50', '%', 'lait', 'eau', 'protéines du lait', 'sels émulsifiants', 'acidifiant ', 'acide lactique', 'sel']",['Non végétalien'],?,?,25,"2,3",13,250g,['Plastique'],['Crème de fromage fondu au lait de vache'],['France'],,,,,,,,,,,,,,,,,['E270 - Acide lactique'],4,25 g,en quantité élevée,,,0.8 g,en faible quantité,1.5 g,en quantité modérée,,,,,"0,8",,"1,5",,"0,6",,,,,,,['02179 Nouvion en Thiérache'],['Lait'],,,,
103,les normandises - gaec la belle étoile,3760291780018,['gaec la belle étoile'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Pain Pur Seigle - Monoprix,0207001009845,['Monoprix'],['France'],[],[],?,?,?,?,?,,,,,['Monoprix'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Cervelas pur porc - monique ranou,3250390016,['monique ranou'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,orange dessert navel - carrefour,276554564528,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,the vert - biovillage,356470712992302,['Biovillage'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,the vert - bio village,3564707129,['bio village'],['France'],[],[],?,?,?,?,?,,,,,['Leclerc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Bio'],,,,,,
109,l\'ambre de sainte beuve - la bière cauloise,3770015861091,['la bière cauloise'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,l\'or de sainte beuve - la bière cauloise,3770015861008,['la bière cauloise'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,gateau basque - fabie,37600523900,['Fabie'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,zoetjes - natrena,711000002810,['Natrena'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,plaisir brut - Benenuts,168930010425,['Benenuts'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Vin de table - Beauval - 1l,3660989067936,['Beauval'],['France'],[],[],?,?,?,?,?,1l,['Verre'],"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins rouges']",['Union européenne'],,,,,,,D,38.9%,16.2%,33.0%,8.1%,2.4%,1.3%,43,,,,,,,,,,,,,,,,,,,,,,,,,,,['De table'],['Eu'],,,,,
115,Shoyu allégé en sel - Autour du riz,376027557,['Autour du riz'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Indonesia - Nespresso,763003969504,['Nespresso'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,menthe glaciale - Eyguebelle,3242611000,['Eyguebelle'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,YAOURT COCO - LIBERTE FRANCE,329770071780,['LIBERTE FRANCE'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,pruneaux d\'agen - carrefour,3245414090,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Epi D\'Or - Marque Repère,356470025344103,['Marque Repère'],['France'],[],[],?,?,?,?,?,,,,,['Leclerc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,Chocolat noir - Le clos de l\'Arche,3760027472,"[""Le clos de l\\'Arche""]",['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Mâche bio - Bonduelle,9117081004320,['Bonduelle'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,carrefour,09132210,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Quinnotto - Jardin bio,1148100803813,['Jardin bio'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,riz de camargue long semi-complet - MARKAL,3329485121,['MARKAL'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Amande décortiquée - Carrefour Bio,9101871041121,['Carrefour Bio'],['France'],[],[],?,?,?,?,?,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Fruits à coques et dérivés', 'Fruits à coques', 'Fruits à coques décortiqués', 'Amandes', 'Amandes décortiquées']",,['Carrefour'],,,,,,E,96.4%,0.5%,1.0%,1.5%,0.7%,0.0%,11,,,,,,,,,,,,,,,,,,,,,,,,,,,['Bio'],,,,,,
127,Keratin hair complex,5902659133724,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Médiflor Infusions Passiflore 24 Sachets,3401570869153,,['France'],[],[],?,1,0,"0,2","0,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 kj(1 kcal),,0,,0,,0,,0,,,,,,,,,,,,
129,orangina light - 1.5l,18899177,['Orangina'],['France'],[],[],?,?,?,?,?,1.5 l,['Bouteille'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,miel -  - 375g,,,['France'],[],[],?,?,?,?,?,375g,['bocal en verre'],"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', 'Miels de lavande']",,['Lidl'],,,,,,B,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['STRASBOURG'],,,
131,madeleines au chocolat - bio soleil,342372002791,['bio soleil'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,vin rouge - les gaillards,3325500000488,['les gaillards'],['France'],[],[],?,?,?,?,?,,,"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins rouges']",,,,,,,,D,38.9%,16.2%,33.0%,8.1%,2.4%,1.3%,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,brillat savarin - nos régions ont du talent,356470904079004,['nos régions ont du talent'],['France'],[],[],?,?,?,?,?,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de vache', 'Fromages à pâte molle à croûte fleurie', 'Fromages de France', 'Brillat-Savarin']",,,,,,,,D,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,beurre léger 41% - elle et vire,34517900,['elle et vire'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,chateau de pierre filant - cote de Brouilly,3760011975571,['cote de Brouilly'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,sweet chili sauce for chicken - turque,8490902304,['Turque'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,chocolat noir 50% extra - CARREFOUR,35600712071,['CARREFOUR'],['France'],[],[],?,?,?,?,?,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,elbaraka,17952088,,['France'],"[""vinaigre d'alcool et colorant: caramel ammonical""]",[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Perte de poids,3700292876853,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,chips à la crevette - bouton d\'or,325039150,"[""bouton d\\'or""]",['France'],[],[],?,?,?,?,?,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Snacks', 'Céréales et pommes de terre', 'Snacks salés', 'Apéritif', 'Chips et frites', 'Chips', 'Chips de pommes de terre', 'Chips de pommes de terre aromatisées', 'Chips de manioc', 'Chips cocktail de crevettes', 'Chips de manioc à la crevette']",,,,,,,,C,65.0%,16.6%,5.2%,10.9%,2.4%,0.0%,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,FAISSELLE - FERME RONCKIER,3760199350009,['FERME RONCKIER'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,EXPRESSO ROMA - FOUNTAIN,542500596,['FOUNTAIN'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,pavé du larzac - auchan,2090000174,['Auchan'],['France'],[],[],?,?,?,?,?,,,,,['Auchan'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Tartinable de poulet - SIMON,316406073,['SIMON'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,edulcorel - marque repere,356470069837202,['marque repere'],['France'],[],[],?,?,?,?,?,,,,,['Leclerc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,edulcorel - sucralose,356470069,['Sucralose'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,EDULCOREL -,356470069837,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,blanc noix de coco - bonneterre,3396410048,['Bonneterre'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,limoncello - piemme - 1l,3041300114452,['Piemme'],['France'],[],[],?,?,?,?,?,1 l,['Litre'],['Liqueure de citron'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Tagliatelles - Panzani,4777100853848,['Panzani'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,8901822037019,8901822037019,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,De la merde,3245678132012,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,brut normand - Les Goelleries,8501700002179,['Les Goelleries'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,60 boudoirs - Cantreau,152280010129,['Cantreau'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,miel fleurs sauvages - abbaye de sept-fons,264950130065,['abbaye de sept-fons'],['France'],[],[],?,?,?,?,?,,,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', 'Miels de fleurs']",,,,,,,,B,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,moka - biodyssee,770015013049,['Biodyssee'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,Earl Frey - Twinings,0011255902131,['Twinings'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,Sencha - Aromandise,0442221164107,['Aromandise'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Beurre extra fin doux - U,8210214252108,['U'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Earl grey - Twinings,5055953201511,['Twinings'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,Pain d\'épice de Caen - Pascal Bodet,3770012274030,['Pascal Bodet'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Cadri de Madras - Hédiard,3418320005082,['Hédiard'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Carré Fermier - Bennevise,0243096028866,['Bennevise'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,cappuccino - Thiriet,329259051,['Thiriet'],['France'],[],[],?,?,?,?,?,,,,,['Thiriet'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Select Pepper Grinder Medly,9300633996765,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Apta Javel Eucalyptus,3250390118350,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,filets de poulet - la nouvelle agriculture - 992g,0213308064418,['la nouvelle agriculture'],['France'],[],[],?,?,?,?,?,992g,['Barquette'],"['Viandes', 'Volailles', 'Poulets', 'Filets de poulet']",['France'],,,,,,,B,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,,,,,,,,,,,,,,,,,,,,,,,,,['Bleu Blanc Cœur'],['France'],,,,,
168,Éperlans -,,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,BONNE MAMAN,3608580823,['BONNE MAMAN'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2 escalopes de dinde - Auchan,2600499025652,['Auchan'],['France'],[],[],?,?,?,?,?,,,"['Viandes', 'Volailles', 'Dindes', 'Escalopes de dinde']",,['Auchan'],,,,,,D,84.3%,9.9%,2.2%,2.3%,1.1%,0.3%,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Pain Nordique - U - 300g.,3248882136913,['U'],['France'],[],[],?,?,?,?,?,300 g.,['Papier'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains', 'Pains multicéréales']",['France'],['U'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['57730 Folschviller'],,,,,
172,Rural par nature - Jean-Claude Mas,3760040429151,['Jean-Claude Mas'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Tdi Miele Di Melata Lombardia,8012666502332,,['France'],[],[],?,0,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 kj(0 kcal),,,,,,,,,,,,,,,,,,,,
174,LATTE MENTA,8004365103545,['LATTE MENTA'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,LA FONTAINE DE DUBREKA - 33cl,0798211180405,,['France'],"['Ph', 'Calcium', 'turbidité', 'Salinité', 'Magnésium', 'Chlorure', 'Sulphate', 'Couleur', 'UCV', 'Nitrate']",[],?,?,?,?,?,33 cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,"0,224",2003563014635,,['France'],[],[],?,?,?,?,?,"0,224",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,Pois chiche,5603670102200,,['France'],[],[],?,?,?,?,?,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Légumineuses', 'Graines', 'Graines de légumineuses', 'Légumes secs', 'Pois chiches']",,,,,,,,B,56.9%,0.0%,16.0%,22.6%,4.5%,0.0%,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,ilot the,3770000660,['ilot the'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,coulommiers - Le Montsûrais,33509689531,['Le Montsûrais'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,yaourt bio - Nestlé,302329002,['Nestlé'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,café expresso - U,32562203106,['U'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,thé aux fruits du népal - Palais des thés,2700886001006,['Palais des thés'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,emmental - U,2822959017919,['U'],['France'],[],[],?,?,?,?,?,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte pressée cuite', 'Fromages de vache', 'Emmentals']",,,,,,,,D,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,chocolat noir quinoa - ethicable,37600917206627,['Ethicable'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,Philippe Gaulard,3936000001167,['Gaulard'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Bouillon de pot au feu dégraissé - U,1074254522617,['U'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,cabernet syrah - JP CHENET,3500610027,['JP CHENET'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,EdelPils - Neumarkter Lammsbräu,012852001049,['Neumarkter Lammsbräu'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Cidre doux de Normandie. - Sans.,325039003,['Sans.'],['France'],[],[],?,?,?,?,?,,,"['Boissons', 'Boissons alcoolisées', 'Cidres', 'Cidres doux']",,,,,,,,D,31.6%,5.6%,37.9%,16.7%,6.5%,1.8%,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,Aceto Balsamico di Modena I.G.P. - Galateo & Friends,8019493986786,['Galateo & Friends'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,pogne de romans - nos régions ont du talent,9504509141888,['nos régions ont du talent'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,jasmin vert - tekoe,2101185001146,['Tekoe'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,le sainte maure - paturages,3250392196223,['Paturages'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Persil - Ducros,166291010801,['Ducros'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,assouplissant - freedose - 2lutres,3700147297024,['Freedose'],['France'],[],[],?,?,?,?,?,2 lutres,['Plastique'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Bouillon Kub dégraissé - Maggi,76130364,['Maggi'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,Ail Bio - Les Producteurs partenaires,3770013085307,['Les Producteurs partenaires'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,BIO VILLAGE - LECLERC,356470714746001,['LECLERC'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,5 BAIES - DUCROS,3166296204,['DUCROS'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,KUENTZ BAS - ALSACE PINOT GRIS,3299224715303,['ALSACE PINOT GRIS'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,lagu - hyper U,2016074023610,['hyper U'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,RUSTICA - LECLERC,356470652097402,['LECLERC'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,pogne de romans - nos régions ont du talent,3564709042,['nos régions ont du talent'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Gnocchi,95410883,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Beurre demi sel - Naturalia,1516102030061,['Naturalia'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,Sylvaner - Weisskeller,3660989220591,['Weisskeller'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,jambon sec superieur - le porc du terroir occitan,2693278033788,['le porc du terroir occitan'],['France'],[],[],?,?,?,?,?,,['sous vide'],"['Viandes', 'Charcuteries', 'Jambons', 'Jambons crus', 'Jambons secs']",['Porc ne élevé et transformé e n occitanie'],,,,,,,E,81.4%,16.7%,0.3%,0.9%,0.5%,0.3%,7,,,,,,,,,,,,,,,,,,,,,,,,,,,['Francais et aveyronnais'],['Aveyron'],,,,,
