,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,quantity,brand,categories,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,packaging,manufacturing,markets,additives,allergens,nova_score,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,nutriment_nutrition-score-fr_tr,nutriment_nutriscore_tr,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,labels,ingredients_origins,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr_diff,traceability_code,brand_owner,generic_name,link,palm_ingredients
1214,Baby - Nivea - 750ml,4005808707539,['France'],[],[],?,?,?,?,?,750 ml,['Nivea'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,Cacao - Banana Panda,4260303293479,['France'],[],[],?,333,"7,5",29,22,,,,,,,,,,,"0,4",,"0,16",,1393 kj(333 kcal),"4,7",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,Boukha Bokobsa,3277711010148,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,Rossmann Genuss Plus Geschwefelte Aprikosen,4305615416045,['France'],[],[],?,270,"0,8",59,"2,6",,,,,,,,,,,"0,01",,"0,004",,1130 kj(270 kcal),"0,2",38,,,,,,,,,,,,,,,,,,,,,,,['en:gluten-free'],,,,,,,,,,,
1218,Pain aux céréales,0204074009970,['France'],[],[],?,257,"4,4",43,"8,5",,,,,,,,,,,"1,2",,"0,48",,1075 kj(257 kcal),"0,9","1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,Amandes grillees,3760167860103,['France'],[],[],?,?,?,?,?,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Fruits à coques et dérivés', 'Fruits à coques', 'Amandes', 'Amandes grillées']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,96.4%,0.5%,1.0%,1.5%,0.7%,0.0%,11,,,,,,,,,,,,
1220,Boudin noir - Maison Prunier - 350g,2477874023554,['France'],"['Sang de porc', 'oignons', 'gras de porc', ' sel', 'epices et plantes aromatiques', 'boyau de porc naturel', ' Présence possible de gluten oeufs', ' produits laitiers', 'soja', ' fruits à coque et moutarde']","['Non végétalien', 'Non végétarien']",?,?,?,?,?,350g,['Maison Prunier'],"['Viandes', 'Porc']",,,,,,,,,,,,,,,['Banquette'],,['Intermarche'],,"['Lait', 'Moutarde', 'Fruits à coque', 'Soja']",3,,,,,,,,,,,,,,,,,"['Viande Française', 'Viande Porcine Française', 'Sans colorants', 'Bleu Blanc Cœur']",,,,,,,,,,,
1221,LONGUETEAU Punch Maracudja,3357900008900,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,Bretzels bio - Éric Bur,3144550014678,['France'],[],[],?,380,"4,2",72,12,,['Éric Bur'],"['Snacks', 'Snacks salés', 'Apéritif', 'Biscuits apéritifs', 'Bretzels']",2.8 g,en quantité élevée,,-2%,-14%,+0%,+8%,"2,8",-11%,"1,12",-11%,1590 kj(380 kcal),"0,8","4,3",,,,,,,4.2 g,en quantité modérée,0.8 g,en faible quantité,4.3 g,en faible quantité,14,D,B,60.4%,21.2%,8.3%,6.3%,3.8%,0.0%,82,['Bio'],,-2%,-15%,+100%,+14%,+14%,,,,,
1223,Moulin Sel Rose Himalaya 50G,3700238375082,['France'],[],[],?,0,0,0,0,,,,,,,,,,,0,,0,,0 kj(0 kcal),0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,Kellegen Beer,3222472843900,['France'],[],[],?,0,?,?,?,,,,,,,,,,,0,,0,,0 kj(0 kcal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,"Larios Dry Gin 37,5º",8411144100013,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,Tuna chunks - Simply M&S,00935272,['France'],[],[],?,189,9,0,"27,1",,['Simply M&S'],"['Produits de la mer', 'Poissons', 'Thons']",1 g,en quantité modérée,,+3%,-9%,-100%,+26%,1,-3%,"0,4",-3%,791 kj(189 kcal),"1,5",0,,,,,,,9 g,en quantité modérée,1.5 g,en quantité modérée,0 g,en faible quantité,2,B,D,86.9%,0.0%,2.5%,9.0%,1.2%,0.3%,41,"['Pêche durable', 'Pêche durable MSC']",,+4%,-15%,-100%,-35%,-35%,['MSC-C-52839'],,,,
1227,Lemon hummus - 10oz,5201310005111,['France'],[],[],?,323,"27,6","8,5","7,5",10 oz,,,,,,,,,,1,,"0,4",,1351 kj(323 kcal),"3,5","1,4",,,,,,,,,,,,,,,,,,,,,,,"['en:gluten-free', 'Sans conservateurs']",,,,,,,,,,,
1228,Nueces sin Cascara Bio - Noberasco,8005120203661,['France'],[],[],?,703,"68,1",8,"14,8",,['Noberasco'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Fruits à coques et dérivés', 'Fruits à coques', 'Noix']",0 g,en faible quantité,,+3%,+7%,-19%,-1%,0,-100%,0,-100%,2941 kj(703 kcal),"5,6",2,,,,,,,68.1 g,en quantité élevée,5.6 g,en quantité élevée,2 g,en faible quantité,3,C,D,87.8%,0.0%,4.7%,2.4%,3.2%,2.0%,36,['Bio'],,+3%,-6%,-43%,+28%,+28%,,,,,
1229,Tortitas receta mediterránea - Gerblé,3175681220553,"['France', 'Espagne']",[],[],?,470,15,75,"7,9",,['Gerblé'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Galettes de céréales soufflées', 'Galettes de maïs soufflé']",0.75 g,en quantité modérée,,+19%,+270%,-6%,+2%,"0,75",+75%,"0,3",+75%,1966 kj(470 kcal),"1,7","2,6",,,,,,,15 g,en quantité modérée,1.7 g,en quantité modérée,2.6 g,en faible quantité,5,C,B,57.0%,19.3%,12.5%,10.4%,0.8%,0.0%,92,,,+18%,+112%,+50%,+236%,+236%,,,,,
1230,Thon blanc germon au naturel - Conserverie Courtin,3268260002524,['France'],[],[],?,130,"2,3","0,5","27,4",,['Conserverie Courtin'],,,,,,,,,"0,6",,"0,24",,544 kj(130 kcal),"0,5","0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,Lindt sensation fruits - Lindt & Sprüngli - 2x 150g,7610400089562,['France'],[],[],?,466,21,59,"3,6",2 x 150 g,['Lindt & Sprüngli'],,,,,,,,,"0,06",,"0,024",,1950 kj(466 kcal),13,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,Miel de Luzerne des Ardennes - Famille Mary,3760115097919,['France'],[],[],?,?,?,?,?,,['Famille Mary'],"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', 'Miels de luzerne']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,,,,,,,,,,,
1233,Bananes -,3410280130453,['France'],[],[],?,?,?,?,?,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Fruits tropicaux', 'Bananes']",,,,,,,,,,,,,,,['Sachet'],,,,,,,,,,,,,,A,63.7%,0.0%,0.0%,23.1%,9.9%,3.2%,95,,,,,,,,,,,,
1234,Barres Croquantes Aux Fruits Spécial K (fraises) - Kellogg's,0064100498129,['France'],[],[],?,400,8,80,4,,"[""Kellogg's""]",,,,,,,,,3,,"1,2",,1674 kj(400 kcal),4,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,Bonito Aceite Oliva Campos,8410967440009,['France'],[],[],?,364,32,0,19,,,,,,,,,,,"0,48",,"0,192",,1523 kj(364 kcal),"5,4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,3770003624042,3770003624042,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,Salade de poivrons grilles,3423990006543,['France'],[],[],?,138,13,"4,73","0,8",,,,,,,,,,,"0,25",,"0,1",,577 kj(138 kcal),1,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,Yoyo - 20g,2959501191590,['France'],[],[],?,275,0,63,"1,9",20 g,,,,,,,,,,0,,0,,1151 kj(275 kcal),0,42,,,,,,,,,,,,,,,,,,,,,,,"['en:gluten-free', 'Sans sucre ajouté']",,,,,,,,,,,
1239,NUT AND SEED BUTTER - Nuts for nature - 737g,82264630001801,['France'],"['NODXET GRAINES ROTIES À SEC ', 'NOIX DE CAUOU AMANDES', 'GRAINES DE CHA NOIX DE BRESIL GRAINES DE TOURNESOL', 'GRAINES DE CITROUILLE NOISETTES', ' 3', "" ALLERGENES:CONTENT DES NODX D'ARBRE"", "" PEUT CONTENA DES ARACHIDES ET/0U D'AUTRES NOX 0 01 ILT ARS0223""]",[],?,600,"46,7","26,7",20,737g,['Nuts for nature'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Produits à tartiner', 'Fruits à coques et dérivés', 'Pâtes à tartiner végétales', ""Purées d'oléagineux"", 'Beurres de fruits à coques']",0 g,en faible quantité,,-1%,-5%,+95%,-13%,0,-100%,0,-100%,2510 kj(600 kcal),"6,67","6,67",,,,,,,46.7 g,en quantité élevée,6.67 g,en quantité élevée,6.67 g,en quantité modérée,9,C,,,,,,,,,,,-1%,-10%,+10%,-3%,-3%,,,,,
1240,Café expresso italien,3564884018119,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,Alecosor Chia Seeds,8422947060411,['France'],[],[],?,469,35,"1,5",23,,,,,,,,,,,"0,004",,"0,002",,1962 kj(469 kcal),"3,29",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,Mango Flavour Creme-filled Dark Chocolate Praline - Bonz - 88g,8886469212015,"['France', 'Singapour']","['Mango Creme ', 'Sugar', 'Vegetable Fat', 'Milk Solids', 'Soya Lecithin', 'Mango Flavour', 'Color ', 'E102', 'Vanillin', 'Sugar', 'Vegetable Fat', 'Milk Solids', 'Cocoa Powder', 'Cocoa Butter', 'Soya Lecithin', 'Vanillin']","[""Pourrait contenir de l'huile de palme"", 'Non végétalien']",1955,?,"21,8","62,6",5,88g,['Bonz'],"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Confiseries', 'Confiseries chocolatées', 'Bonbons de chocolat']",0.246 g,en faible quantité,-12%,,-32%,+19%,-15%,"0,246",+61%,"0,099",+61%,1955 kj(467 kcal),"21,7","20,6","['Cardboard', 'Plastic']",['Malaysia'],,"['E322i - Lécithine', 'E102 - Tartrazine']",['Soja'],4,21.8 g,en quantité élevée,21.7 g,en quantité élevée,20.6 g,en quantité élevée,19,E,,,,,,,,,['Halal'],,-12%,+25%,-57%,-22%,-22%,,,,,
1243,Choco rice bar,8710998427636,['France'],[],[],?,534,"28,3",63,"6,7",,,,,,,,,,,"0,39",,"0,156",,2234 kj(534 kcal),"26,7","41,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,LE CEREALE SCANDINAVE,2030500104869,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,Leberwurst - Müllers - 160g,40354002,"['France', 'Allemagne']","['Schweinefleisch ', '60 % ', 'Schweineleber ', '23 %', 'Schweinespeck', 'Zwiebeln', 'Speisesalz', 'Gewürze', 'Kräuter', 'Konservierungsstoff: Natriumnitrit']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",?,349,32,1,14,160g,['Müllers'],"['Viandes', 'Charcuteries']",,,,+34%,+66%,-32%,-25%,,,,,1460 kj(349 kcal),,"0,4",['Glas'],,['Aldi'],"['E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition']",,3,32 g,en quantité élevée,,,0.4 g,en faible quantité,,,,,,,,,,,,,+35%,,-50%,,,['DE NI-29574 EG'],,,,
1246,Préparation pour crème amandine,3278584150641,['France'],[],[],?,444,"16,3","66,7","7,3",,,,,,,,,,,"0,01",,"0,004",,1858 kj(444 kcal),"1,5","56,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,Cuisses de Poulet,0219970016014,['France'],[],[],?,?,?,?,?,,,"['Viandes', 'Volailles', 'Poulets', 'Cuisses de poulet']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,,,,,,,,,,
1248,Atún tomate - Campos,8410673000856,['France'],[],[],?,246,19,"3,7",15,,['Campos'],,,,,,,,,"1,5",,"0,6",,1029 kj(246 kcal),"2,2","3,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,Penne aux fromages - Cora - 300g,3257986406716,['France'],[],[],?,139,"6,1","15,4","5,7",300 g,['Cora'],,,,,,,,,"0,59",,"0,236",,582 kj(139 kcal),"2,9",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['FR 29.188.020 CE', 'Plougasnou (Finistère, France)']",,,,
1250,Açúcar branco saquetas - 750g,5601370003483,['France'],[],[],?,400,0,100,0,750 g,,,,,,,,,,0,,0,,1674 kj(400 kcal),0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,Moutarde Covinor,3335121173928,['France'],[],[],?,167,"12,9","1,7","9,1",,['Covinor'],,,,,,,,,6,,"2,4",,699 kj(167 kcal),"0,76","1,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['EMB 59491', 'Raismes (Nord, France)']",,,,
1252,Udon saveur shoyu - 173g,3661945390150,['France'],[],[],?,141,"0,7",29,"4,1",173 g,,,,,,,,,,"2,3",,"0,92",,590 kj(141 kcal),"0,3","2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,Millionaire bites - Mims elicious - 48g,5060544731261,['France'],"['Dates ', 'Dates', 'Rice Flour', 'Gluten Free OAT Flour ', '30', '3%', 'Dark Organic Fairtrade Chocolate Min 67% Coco Solids ', '20% ', 'Cocoa Mass', 'Coconut Sugar', 'Cocoa Butter', 'Coconut Oil', 'CASHEW NUT Butter', 'Agave Syrup', 'Salt', 'Xanthan Gum']",[],?,420,19,55,"8,2",48g,['Mims elicious'],"['Snacks', 'Snacks sucrés']",0.38 g,en quantité modérée,,-6%,-6%,-4%,+37%,"0,38",-0%,"0,152",-0%,1757 kj(420 kcal),11,32,,,,['E415 - Gomme xanthane'],['Avoine'],4,19 g,en quantité modérée,11 g,en quantité élevée,32 g,en quantité élevée,23,E,,,,,,,,,"['en:gluten-free', 'Pur beurre de cacao']",,-7%,+11%,-10%,+21%,+21%,,,,,
1254,Double chocolate brownie,5999885840588,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['en:gluten-free', 'Sans lactose']",,,,,,,,,,,
1255,Bananes - Auchan,2600480012142,['France'],[],[],?,?,?,?,?,,['Auchan'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Fruits tropicaux', 'Bananes']",,,,,,,,,,,,,,,['Sachet'],,['Auchan'],,,,,,,,,,,,A,63.7%,0.0%,0.0%,23.1%,9.9%,3.2%,95,"['Bio', 'Bio européen', 'FR-BIO-01']",,,,,,,,,,,
1256,"Señorío de Benidorm,  Orgánica Wine. ROBLE - 75cl",8421216192624,"['France', 'Espagne']",['vin sulfites'],[],?,?,?,?,?,75cl,['Señorío de Benidorm'],"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins rouges']",,,,,,,,0,-100%,0,-100%,,,,['bouteille verre'],['Alicante'],,,['Anhydride sulfureux et sulfites'],,,,,,,,,,D,38.9%,16.2%,33.0%,8.1%,2.4%,1.3%,43,"['Bocopa', 'Vinos-de-alicante']",,,,,,,,,,http://www.bocopa.com,
1257,Salsa carbonara - El Corte Inglés,8433329071987,['France'],[],[],?,87,"6,9","4,1","2,1",,['El Corte Inglés'],,,,,,,,,"1,2",,"0,48",,364 kj(87 kcal),"2,7","1,9",,,,,,,,,,,,,,,,,,,,,,,['en:gluten-free'],,,,,,,,,,,
1258,هناء يس,20022228,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,Terrasana Gekiemd Tarwebrood Met Lijnzaad En Zonnepitten,8713576200041,['France'],[],[],?,250,"5,8","48,2","11,4",,['Terrasana'],,,,,,,,,0,,0,,1046 kj(250 kcal),"0,8","16,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,Frech freunde,4260249148697,['France'],[],[],?,387,"4,8",76,11,,,,,,,,,,,"0,08",,"0,032",,1619 kj(387 kcal),"2,1","3,4",,,,,,,,,,,,,,,,,,,,,,,['en:gluten-free'],,,,,,,,,,,
1261,00820196,00820196,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,chiche des pâtes ! - É-Pâtes-Antes - 250g,02223401,['France'],"['Farine de pois chiche', 'eau']","['Sans huile de palme', 'Végétalien', 'Végétarien']",?,336,"5,9","44,3","18,6",250 g,['É-Pâtes-Antes'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Pâtes alimentaires', 'Pâtes sèches']",0.058 g,en faible quantité,,-6%,+195%,-37%,+49%,"0,058",+111%,"0,023",+111%,1406 kj(336 kcal),"0,6","2,3",['sachet plastique'],['France'],['Biocoop'],,,1,5.9 g,en quantité modérée,0.6 g,en faible quantité,2.3 g,en faible quantité,-1,A,B,65.0%,21.6%,6.8%,3.5%,3.1%,0.0%,74,['Bio'],['France'],-6%,+35%,-26%,,,,,,,
1263,8008277050997,8008277050997,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,Petit Tu Nous Bio - Yoplait,0208533015090,['France'],[],[],?,?,?,?,?,,['Yoplait'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Bio'],,,,,,,,,,,
1265,Soja sauce glutenfrei - 150ml,4003271123566,['France'],[],[],?,?,?,?,?,150 ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['en:gluten-free'],,,,,,,,,,,
1266,Tubo rondzels - Boehli - 1kg,3185610003706,['France'],"['Farine de blé', 'huile de tournesol', 'sel 3%', 'graines de pavot 2', '3% et de sésame 2', '3%', 'farine de blé malté', 'arôme de fumée', 'levure', ""correcteur d'acidité : hydroxyde de sodium""]","['Sans huile de palme', 'Végétalien', 'Végétarien']",1720,408,"8,4",70,11,1 kg,['Boehli'],"['Snacks', 'Snacks salés', 'Apéritif', 'Biscuits apéritifs', 'Bretzels']",3 g,en quantité élevée,+4%,+5%,+72%,-3%,-1%,3,-5%,"1,2",-5%,1720 kj(408 kcal),"0,9","1,6","['Tubo', 'Boîte refermable']","['France', 'Alsace', 'Gundershoffen']",,['E524 - Hydroxyde de sodium'],"['Gluten', 'Graines de sésame']",4,8.4 g,en quantité modérée,0.9 g,en faible quantité,1.6 g,en faible quantité,11,D,A,60.4%,21.2%,8.3%,6.3%,3.8%,0.0%,82,"['Végétarien', 'Kascher', 'Végétalien', 'Fabriqué en France']",['France'],+6%,-4%,-26%,-11%,-11%,,,Tubo rondzels,https://www.boehli.fr/,
1267,Paranuss-kerne - Kclassic - 200g,4337185352201,['France'],['Paranusskerne'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",?,703,68,"3,6",16,200g,['Kclassic'],,,,,,,,,"0,03",,"0,012",,2941 kj(703 kcal),18,"2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,Sports porage oats,5000108022572,['France'],[],[],?,374,8,60,11,,,,,,,,,,,"0,1",,"0,04",,1565 kj(374 kcal),"1,5",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,Agramunt - Vicens,8410495000201,['France'],[],[],?,528,32,45,11,,"['Vicens', 'Torrons Vicens']",,,,,,,,,"0,07",,"0,028",,2209 kj(528 kcal),"2,6",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,Sucre de dattes,3770011744015,['France'],[],[],?,313,"0,3",77,"0,5",,,,,,,,,,,"0,01",,"0,004",,1310 kj(313 kcal),"0,15",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,5021044104184,5021044104184,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,Native lean gainer zero - 3kg,3662072026301,['France'],[],[],?,361,4,"35,3","44,2",3 kg,,,,,,,,,,"0,13",,"0,052",,1510 kj(361 kcal),1,"2,6",,,,,,,,,,,,,,,,,,,,,,,"['Fabriqué en France', 'Sans lactose']",,,,,,,,,,,
1273,Confiture rubarbe,3760055911016,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'Agriculture UE', 'FR-BIO-01']",,,,,,,,,,,
1274,Emincé de canard - Feyel - 500g,3018252196003,['France'],[],[],?,120,"6,5","3,6",12,500 g,['Feyel'],,,,,,,,,"0,89",,"0,356",,502 kj(120 kcal),"3,1","0,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,5400101043718,5400101043718,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,"Pop corn goût Jalapeño, cheese & onion",5701397332990,['France'],[],[],?,514,"2,9",52,7,,,,,,,,,,,"2,3",,"0,92",,2151 kj(514 kcal),"2,3","3,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,Haricots Verts Coupés Très Fins - Pouce - 850ml,3596710431199,['France'],[],[],?,24,"0,1","2,8","1,4",850 ml,"['Pouce', 'Auchan']","['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Aliments à base de fruits et de légumes', 'Légumineuses', 'Légumes et dérivés', 'Haricots verts']",0.6 g,en quantité modérée,,-11%,-61%,-8%,-11%,"0,6",+16%,"0,24",+16%,100 kj(24 kcal),0,"0,9",,,['Auchan'],,,,0.1 g,en faible quantité,0 g,en faible quantité,0.9 g,en faible quantité,-3,A,B,71.3%,0.0%,0.0%,9.8%,14.0%,4.9%,95,,,-9%,-100%,-4%,,,,,,,
1278,9002859108334,9002859108334,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,"Paella de la mer barquette 1,5 kg",3486120003478,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,Queso de mezcla - Eroski - 375g,8480010139228,['France'],"['Leche pasteurizada de: vaca ', '80% mín', ' y oveja ', '5% mín', ' sal', 'cuajo', 'secuestrante: cloruro ćálcico y fermentos lácticos ', 'leche', ' Corteza: conservadores: E-235 y E-202 y colorante: E-172', ' Origen de la leche: España']",[],?,371,31,1,22,375 g,['Eroski'],"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages']",1.8 g,en quantité élevée,,+13%,+17%,-17%,+8%,"1,8",+38%,"0,72",+38%,1552 kj(371 kcal),21,0,,,,"['E235 - Natamycine', 'E172 - Oxyde et hydroxyde de fer']",,4,31 g,en quantité élevée,21 g,en quantité élevée,0 g,en faible quantité,16,D,C,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,,['Espagne'],+13%,+18%,-100%,+17%,+17%,['ES 15.00264/ZA CE'],,,,
1281,La pomme de terre,3360190036188,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,Jamboneau cuit au bouillon,2692736041068,['France'],[],[],?,220,16,"0,5","19,1",,,,,,,,,,,"1,98",,"0,792",,920 kj(220 kcal),"5,9","0,5",,,,,,,,,,,,,,,,,,,,,,,"['Viande Française', 'Viande Porcine Française']",,,,,,,,,,,
1283,Big Fraich'Taboulé,0291471045465,['France'],[],[],?,103,"6,16","9,44","1,6",,,"['Plats préparés', 'Taboulés']",0.62 g,en quantité modérée,,-39%,-5%,-56%,-64%,"0,62",-34%,"0,248",-34%,431 kj(103 kcal),"0,74","2,19",,,,,,,6.16 g,en quantité modérée,0.74 g,en faible quantité,2.19 g,en faible quantité,3,C,B,63.1%,7.6%,11.4%,10.7%,5.7%,1.6%,94,,,-39%,+3%,-33%,+10%,+10%,,,,,
1284,Soda grapefruit,5712871111772,['France'],[],[],?,49,"0,5",12,"0,5",,,,,,,,,,,"0,016",,"0,006",,205 kj(49 kcal),"0,1",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,Anchour butter portions - 6.199999809265137g,5010137074886,"['France', 'Royaume-Uni']",[],[],?,?,?,?,?,6.199999809265137 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,Paleta gran reserva -,8422598051400,"['France', 'Espagne']",[],[],?,329,"26,2","0,1","33,3",,,"['Viandes', 'Charcuteries', 'Produits à la viande', 'Jambons', 'Jambons crus', 'Jambons secs', 'Produits carnés espagnols', 'Jambons Serrano']",4.4 g,en quantité élevée,,+38%,+108%,-86%,+10%,"4,4",-6%,"1,76",-6%,1377 kj(329 kcal),"21,8","0,1",,,,,,,26.2 g,en quantité élevée,21.8 g,en quantité élevée,0.1 g,en faible quantité,24,E,E,81.4%,16.7%,0.3%,0.9%,0.5%,0.3%,7,"['Sans gluten', 'Sans lactose']",,+38%,+367%,-78%,+46%,+46%,,,,,
1287,Pavé boeuf mariné - Thiriet,3292590864156,['France'],[],[],?,107,"2,2","0,7",21,,['Thiriet'],,,,,,,,,"0,9",,"0,36",,448 kj(107 kcal),"0,8","0,5",,,['Thiriet'],,,,,,,,,,,,,,,,,,,,"['Viande Française', 'Viande-bovine-francaise']",,,,,,,,,,,
