,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_energy_tr,nutriment_fat_tr,nutriment_saturated-fat_tr,nutriment_carbohydrates_tr,nutriment_sugars_tr,nutriment_proteins_tr,nutriment_salt_tr,nutriment_sodium_tr,eco_score,quantity,categories,traceability_code,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,brand,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,labels,allergens,nova_score,packaging,additives,ingredients_origins,manufacturing,markets,brand_owner,origin_detail,producer_info,link,generic_name,palm_ingredients
1835,Choucroute royale au resling - Argel,3180950063762,['France'],"['Mode de réchauffage : plongez te sachet de chou dans un bain marie ', 'Cassttcle chaud pendant 20 min', 'Ajoutezlesachetdegarniture et laissez 20 min supplémentaires']",[],?,134,561 kj(134 kcal),11,"4,1","1,5","0,6","5,9","1,375","0,55",C,,"['Plats préparés', 'Choucroutes', 'Choucroutes garnies', 'Choucroutes royales']","['FR 67.348.002 CE', 'Obernai (Bas-Rhin, France)']",,+18%,+30%,-32%,+8%,59.3%,25.1%,6.2%,5.0%,2.6%,1.9%,70,['Argel'],11 g,en quantité modérée,4.1 g,en quantité modérée,0.6 g,en faible quantité,1.38 g,en quantité modérée,+19%,+28%,+3%,+4%,+4%,9,+59%,C,+59%,,,,,,,,,,,,,,
1836,"6,12KG Steack Hache Selection Du Boucher Charal - 6,12kg",3181232518765,['France'],['Viande bovine 100 %'],"['Sans huile de palme', 'Non végétalien', 'Non végétarien']",?,209,874 kj(209 kcal),15,"6,3",0,0,"18,5","0,175","0,07",E,"6,12 kg","['Viandes', 'Surgelés', 'Bœuf', 'Steaks', 'Steaks de bœuf', 'Viandes surgelées', 'Steaks hachés', 'Steaks surgelés', 'Steaks de bœuf hachés', 'Steaks hachés surgelés', 'Steaks hachés de bœuf surgelés', 'Produits destinés aux professionnels']",,,+6%,+9%,-100%,-2%,98.0%,0.5%,0.6%,0.6%,0.3%,0.1%,3,['Charal'],15 g,en quantité modérée,6.3 g,en quantité élevée,0 g,en faible quantité,0.175 g,en faible quantité,+5%,+5%,-100%,-11%,-11%,3,-14%,C,-14%,"['Viande-francaise', '100% muscle', 'Fabriqué en France', 'Pur bœuf', 'Viande-bovine-francaise']",,1,"['surgelé', 'Sachet', 'Plastique']",,['France'],['France'],,,,,,,
1837,Pieds et paquets Marseillais GRAND MERE METRAS - Noël Donadieu - 790g,3181411265909,['France'],[],[],?,135,565 kj(135 kcal),"7,3","2,8","0,33","0,1","5,2","0,8","0,32",,790 g,"['Conserves', 'Plats préparés', 'Produits à la viande', 'Plats préparés à la viande', 'Plats préparés en conserve', 'Pieds & paquets']",,,+26%,+56%,-96%,-15%,,,,,,,,"['Noël Donadieu', 'Metras']",7.3 g,en quantité modérée,2.8 g,en quantité modérée,0.1 g,en faible quantité,0.8 g,en quantité modérée,+27%,+88%,-94%,-11%,-11%,3,+165%,C,+165%,"['Fabriqué en France', 'Sans colorants', 'Sans conservateurs']",,,"['Bocal', 'Verre', 'métal']",,['France'],['France'],,,,,,,
1838,Oeuf dur au jambon - Qualité Traiteur,3181580258542,['France'],"['Gelée 49% ', 'eau', 'gélatine porcine', 'LACTOSE', 'sel', 'arômes ', 'gluten', 'acidifiant: E330', 'colorant: E150d', 'conservateur: E 202', 'jambon cuit standard 25,7% ', ' ', 'jambon de porc', 'eau', 'sel', 'dextrose', 'gélatine de porc', 'stabilisants: E451', 'E450', 'E508', 'sucre', 'gélifiant : E407a', 'antioxydant:E316 ', 'conservateur: E250', 'OEUF dur 21,4%', 'tomate', 'persil']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",?,75,314 kj(75 kcal),"3,2","0,7","2,2","2,2","9,4","1,5","0,6",,,"['Plats préparés', 'Entrées', 'Entrées froides', 'Aspics']",,,-7%,-19%,+122%,-4%,,,,,,,,['Qualité Traiteur'],3.2 g,en quantité modérée,0.7 g,en faible quantité,2.2 g,en faible quantité,1.5 g,en quantité modérée,-7%,-29%,+426%,+9%,+9%,1,-39%,B,-39%,,"['Œufs', 'Gluten', 'Lait']",4,,"['E428 - Gélatine', 'E330 - Acide citrique', ""E150d - Caramel au sulfite d'ammonium"", 'E202 - Sorbate de potassium', '', 'Risque élevé de sur-exposition', 'E451 - Triphosphates', '', 'Risque élevé de sur-exposition', 'E450 - Diphosphates', '', 'Risque élevé de sur-exposition', 'E508 - Chlorure de potassium', '', 'Risque modéré de sur-exposition', 'E407a - Algues euchema transformées', '', 'Risque élevé de sur-exposition', 'E316 - Érythorbate de sodium', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition']",['France'],,,,,,,,
1839,Museau de boeuf à la lyonnaise - Qualite traiteur,3181580276140,['France'],[],[],?,128,536 kj(128 kcal),"9,4","1,3",1,"0,63","9,5","1,7","0,68",,,,,,,,,,,,,,,,,['Qualite traiteur'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,Taboule - Jean Stalaven,3181580276812,['France'],[],[],?,206,862 kj(206 kcal),"9,3","0,8","25,1","2,9","4,5","0,9","0,36",B,,"['Plats préparés', 'Taboulés']","['FR 22.389.003 CE', ""Yffiniac (Côtes-d'Armor, France)"", 'EMB 22389', ""Yffiniac (Côtes-d'Armor, France)""]",,+23%,+44%,+18%,+2%,63.1%,7.6%,11.4%,10.7%,5.7%,1.6%,94,['Jean Stalaven'],9.3 g,en quantité modérée,0.8 g,en faible quantité,2.9 g,en faible quantité,0.9 g,en quantité modérée,+22%,+12%,-11%,-5%,-5%,3,+10%,C,+10%,,,,,,,,,,,,,,
1841,Pommes de terre Entieres - Terr’loire,3182340919338,['France'],"[""Terr'loire cultivons nos saveurs oarewo de préparation : P te film transparent de quelques trous à l'alde couteau pointu"", 'Réchauffez 3 minutes à puissance maxi', 'Versoz le contenu du sachet dans une poêle et remuer régulièrement pendant 10 mn', "" Salades : Assaisonnez los légumes à votre gré avec une goutte d'huile diolive,""]",[],?,64,268 kj(64 kcal),"0,5","0,1",13,"0,7",2,"0,16","0,064",,,,,,,,,,,,,,,,,['Terr’loire'],,,,,,,,,,,,,,,,,,['Fabriqué en France'],,,,,,,,,,,,,
1842,Vinaigre vin rouge arome framboise - Aromel Gourmet,3182384050875,['France'],"['red wine vinegar', 'concentrated /rzeftierten raspberry juice natural flavouring', 'Ezmastoffe', 'preservatÎve: potassium Lfiumbisutfit disulfite', ' Best before the date the bis capsule or on the bottie', "" der auf der bi'""]",[],?,33,138 kj(33 kcal),0,0,"0,9","0,2","2,8","0,02","0,008",,,,,,,,,,,,,,,,,['Aromel Gourmet'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,Farigoulette - le saunier de Camargue  - 250g,3183280006997,['France'],[],[],?,0,0 kj(0 kcal),0,0,0,0,0,90,36,,250g,,,,,,,,,,,,,,,['le saunier de Camargue'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,Fleur De Sel +20% Gratuit - Nature sauvage  - 150g,3183280012257,['France'],[],[],?,0,0 kj(0 kcal),0,0,0,0,0,0,0,B,150g,"['Epicerie', 'Condiments', 'Sels', 'Sels marins', 'Sels non raffinés', 'Fleurs de sel']",,,-100%,-100%,-100%,-100%,50.9%,0.0%,27.5%,11.1%,10.5%,0.0%,98,['Nature sauvage'],0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,-100%,-100%,-100%,-100%,-100%,,,,,['Point Vert'],,,,,,,,,,,,,
1845,Tapenade noire - Marius Bernard - 200g,3183810002611,['France'],"['Olives noires dénoyautées finement broyées ', ""100 g d'olives pour 100 g de produit fini"", 'eau', 'câpres 4 %', 'moutarde ', 'eau', 'graine de moutarde', 'vinaigre', 'sel', 'sulfites', 'anchois ', 'anchois ', 'poisson', ""huile d'olive"", 'vinaigre de vin ', 'sulfites', 'sel', 'cognac fine Champagne à usage professionnel', 'herbes de Provence', 'poivre']","['Non végétalien', 'Non végétarien']",?,251,1050 kj(251 kcal),"25,4","3,2","0,5","0,5",2,"4,1","1,64",B,200 g,"['Produits à tartiner', 'Produits à tartiner salés', 'Tapenades', 'Tapenades noires']","['FR 13.092.001 CE', 'Saint-Chamas (Bouches-du-Rhône, France)']",,-9%,-5%,-84%,+14%,58.6%,12.7%,16.0%,8.1%,2.7%,1.9%,71,['Marius Bernard'],25.4 g,en quantité élevée,3.2 g,en quantité modérée,0.5 g,en faible quantité,4.1 g,en quantité élevée,-9%,-9%,+7%,+31%,+31%,16,+8%,D,+8%,,"['Poisson', 'Moutarde', 'Anhydride sulfureux et sulfites']",3,"['Bocal', 'Verre', 'Bocal']",,,"['Provence', 'France']",['Casino'],,,,,,
1846,Mélange Poissons Spécial Papillotte - Les Pêcheurs des Calanques - 50g,3183811059362,['France'],"['Oignons semoule', 'ail poudre', 'échalote semoule', 'persil', 'coriandre', 'citronnelle', 'sel fin', 'poivre blanc moulu']",[],?,?,,?,,?,,?,,,,50 g,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Epicerie', 'Condiments', 'Epices']",,,,,,,,,,,,,,['Les Pêcheurs des Calanques'],,,,,,,,,,,,,,,,,,,,3,"['Bocal', 'Verre', 'Couvercle', 'Métal']",,,"['France', 'Provence']",['Carrefour'],,,,,,
1847,"Navettes arôme fleur d'oranger, 220g",3183811090624,['France'],[],[],?,396,1657 kj(396 kcal),15,"2,2",59,16,"5,6",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,Côtes de blettes - Gelagri - 1000g,3184034274471,['France'],['TES DE BLETTES COUPEES SURGEI paration pour 200gr:10 a 15 min a feu'],[],?,8,33 kj(8 kcal),"0,5",0,"1,1","0,5","0,5","0,5","0,2",A,1000 g,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Légumes et dérivés', 'Légumes tiges', 'Blettes']",,,-78%,-35%,-66%,-69%,42.5%,0.0%,0.0%,20.9%,29.9%,6.6%,98,['Gelagri'],0.5 g,en faible quantité,0 g,en faible quantité,0.5 g,en faible quantité,0.5 g,en quantité modérée,-78%,-100%,-60%,-33%,-33%,-4,,A,,,,,['Sachet'],,,,,,,,,,
1849,Harissa Demeter - Pural,3184340000498,['France'],"['piment"" 25%', 'tomates"" ail*\'', 'huile de tournesol""', 'vinaigre de cidre"" de blanc""', 'coriandre•', 'cumin•', ""sel main Pepperoni€' 25%"", 'Tomaten••', 'Karottenq•', '•esigtt', 'Koriander•', 'Kümmel•', 'Nleersalz œtQld-Cedex EU-Lzrü']",[],?,95,397 kj(95 kcal),"5,9","0,7","8,8","3,9","1,7","3,1","1,24",B,,"['Epicerie', 'Sauces', 'Harissas']",,,-10%,+34%,-3%,-33%,78.7%,9.3%,4.7%,4.8%,2.0%,0.5%,57,['Pural'],5.9 g,en quantité modérée,0.7 g,en faible quantité,3.9 g,en faible quantité,3.1 g,en quantité élevée,-11%,+13%,+5%,-16%,-16%,11,+29%,D,+29%,"['Bio', 'Bio européen', 'Bio-dynamie', 'DE-ÖKO-007', 'Demeter']",,,,,,,,,,,,,
1850,Duopack Biobis Choc - Pural,3184340000528,['France'],"['farine de froment*', 'sucre de canne brut*', 'graisse de palme nor hydrogénée*', 'sirop de froment*', 'cacao* fortement dégraissé ', '2,3%', 'amidon maïs*', 'poudre à lever : bicarbonate de sodium', 'sel marin', 'vanille Bourbon* issu de llagriculture biologique Peut contenir des traces de fruit à coque', 'de lait', ""d'œuf"", 'de soja et de sésame']",['Non végétalien'],?,479,2004 kj(479 kcal),20,"8,9",67,25,"6,1","0,575","0,23",,,,,,,,,,,,,,,,,['Pural'],,,,,,,,,,,,,,,,,,['Bio'],"['Gluten', 'Fruits à coque']",,,['E500ii - Carbonate acide de sodium'],,,,,,,,,['Huile de palme']
1851,Boisson Instantanée Aux Céréales BIO ? Neuroca ? ? Pural,3184340000733,['France'],[],[],?,335,1402 kj(335 kcal),"0,1","0,1","76,1","6,7","2,7","0,25","0,1",,,,,,,,,,,,,,,,,['Pural'],,,,,,,,,,,,,,,,,,['Bio'],,,,,,,,,,,,,
1852,Levain De Quinoa - Pural,3184340000924,['France'],"['leur nutritionelle pour 100g / Nâhrwerteje loog: f jergie/ Energie atières grasses/ Fett dont acides gras saturés / davon gesâttigte Fettsâuren Glucides/ Kohlenhydrate dont sucre/ davon Zucker Fibres alimentaires / Ballaststoffe Drotéines/Eiwei@ sel /Salz conserver dans un endroit frais et sec', ' consommer de préférence avant : voir imprimé']",[],?,390,1632 kj(390 kcal),"2,4","0,4",80,2,"9,7","0,1","0,04",,,,,,,,,,,,,,,,,['Pural'],,,,,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'DE-ÖKO-006']",,,,,,,,,,,,,
1853,Barres Aux Noix Cajou,3184340026528,['France'],[],[],?,539,2255 kj(539 kcal),"32,7","6,3","46,6","30,4",13,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,Fromage blanc doux de campagne - Rians,3184670001295,['France'],[],[],?,92,385 kj(92 kcal),"4,6","4,5","4,5","3,4","0,1","0,1","0,04",C,,"['Produits laitiers', 'Desserts', 'Produits fermentés', 'Produits laitiers fermentés', 'Desserts lactés', 'Fromages blancs', 'Fromages blancs natures']",,,+12%,+16%,+8%,-99%,68.4%,19.8%,4.5%,4.0%,2.6%,0.7%,70,['Rians'],4.6 g,en quantité modérée,4.5 g,en quantité modérée,3.4 g,en faible quantité,0.1 g,en faible quantité,+13%,+74%,-13%,-3%,-3%,5,,C,,,,,,,,,,,,,,,
1855,Fromage de chèvre frais au lait pasteurisé,3184670010624,['France'],[],[],?,180,753 kj(180 kcal),13,9,3,3,11,"1,1","0,44",,,,"['FR 07.236.002 CE', 'Saint-Félicien (Ardèche, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,Salade Apéritif Ail Et Fines Herbes 120g - Netto,3184670027691,['France'],"['Lait ', 'origine : France', ' et crème ', 'origine : France', ' pasteurisés', 'sel', 'amidon modifié de tapioca', 'ail ', '0,7%', ' ', 'fines herbes ', 'persil', 'ciboulette', ' ', '0,2%', 'poivre', 'lactose', 'conservateur : acide sorbique', 'acidifiant : acide citrique', 'ferments', ""arôme d'ail"", 'extrait de romarin']",['Non végétalien'],?,337,1410 kj(337 kcal),32,22,"4,8","2,3","7,5","1,375","0,55",,,,,,,,,,,,,,,,,['Netto'],,,,,,,,,,,,,,,,,,,['Lait'],4,,"['E14XX - Amidons modifiés', 'E200 - Acide sorbique', '', 'Risque élevé de sur-exposition', 'E330 - Acide citrique', 'E392 - Extrait de romarin']",,,['Netto'],,,,,,
1857,Fettuccini - En Cuisine - 1kg,3184830007167,['France'],"['Semoule de blé dur de qualité supérieure 75', '7 %', 'eau', 'œufs frais 10', '6% ', ""soit 140 g d'œufs frais par kg de semoule""]","['Sans huile de palme', 'Non végétalien', 'Végétarien']",?,280,1172 kj(280 kcal),"2,1","0,5",53,"1,8",11,"0,04","0,016",C,1 kg,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Pâtes alimentaires', 'Pâtes sèches', 'Pâtes de blé dur', 'Pâtes fraîches', ""Pâtes de blé dur à l'œuf""]","['EMB 31467C', 'Saint-Alban (Haute-Garonne, France)']",,-13%,-47%,-7%,-13%,65.0%,21.6%,6.8%,3.5%,3.1%,0.0%,74,"['En Cuisine', 'Promocash']",2.1 g,en faible quantité,0.5 g,en faible quantité,1.8 g,en faible quantité,0.04 g,en faible quantité,-13%,-61%,-26%,-86%,-86%,-4,,A,,"['Point Vert', 'Fabriqué en France', 'Produits destinés aux professionnels', 'Eco-emballages']","['Œufs', 'Gluten']",1,"['Plastique', 'Sachet', 'Blister', 'Atmosphère protectrice', 'Frais']",,,['France'],['Promocash'],,,,,,
1858,Tagliatelles aux œufs frais - En Cuisine - 1kg e,3184830007181,['France'],"['Semoule de blé dur de qualité supérieure 75,7 %', 'eau', 'œufs frais 10,6 % ', ""soit 140 g d'œufs frais par kg de semoule""]","['Sans huile de palme', 'Non végétalien', 'Végétarien']",?,280,1172 kj(280 kcal),"2,1","0,5",53,"1,8",11,"0,04","0,016",,1 kg e,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Nouilles', 'Pâtes alimentaires', 'Pâtes aux œufs', 'Pâtes fraîches', 'Nouilles aux oeufs', 'Tagliatelles aux œufs']","['EMB 31467C', 'Saint-Alban (Haute-Garonne, France)']",,-7%,-19%,-6%,-1%,,,,,,,,"['En Cuisine', 'Promocash']",2.1 g,en faible quantité,0.5 g,en faible quantité,1.8 g,en faible quantité,0.04 g,en faible quantité,-7%,-28%,+2%,-76%,-76%,-2,,A,,['Produits destinés aux professionnels'],"['Œufs', 'Gluten']",1,"['Barquette', 'Plastique']",,,['France'],,,,,,,
1859,Amandes cacaotees - Carrefour - 700g,3184830025550,['France'],"['Chocolat au lait 69% ', 'cacao : 35% minimum', ' ', 'sucre', 'beurre de cacao', 'pâte de cacao', 'poudre de lait entier', 'poudre de lait écrémé', 'matière grasse de lait anhydre', 'émulsifiant : lécithines ', 'tournesol', 'cacao maigre en poudre', 'arôme naturel de vanille', 'amandes torréfiées 28%', 'cacao maigre en poudre 3%', ""Peut contenir des traces de gluten et d'autres fruits à coque""]","['Sans huile de palme', 'Non végétalien']",2291,551,2291 kj(551 kcal),38,15,37,37,12,"0,11","0,044",E,700 g,"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Confiseries', 'Confiseries chocolatées', 'Bonbons de chocolat', 'Fruits à coques enrobés de chocolat', 'Amandes enrobées de chocolat']","['EMB 73065', 'Chambéry (Savoie, France)']",-3%,-3%,-6%,+1%,+9%,84.5%,11.4%,1.3%,2.4%,0.4%,0.0%,26,['Carrefour'],38 g,en quantité élevée,15 g,en quantité élevée,37 g,en quantité élevée,0.11 g,en faible quantité,-3%,-9%,+12%,+15%,+15%,19,-16%,E,-16%,['Fabriqué en France'],"['Lait', 'Fruits à coque']",4,,['E322i - Lécithine'],,,['Carrefour'],,,Fabriqué en France par EMB 73065 pour Interdis.,,Bonbons de chocolat au lait : amandes torréfiées enrobées de chocolat au lait et saupoudrées de cacao maigre.,
1860,Sirop de Sucre de Canne - Saxo - 1L e,3184830026380,['France'],"['Sucre de canne', 'eau']","['Sans huile de palme', 'Végétalien', 'Végétarien']",?,377,1577 kj(377 kcal),"1,1","0,8",91,91,"< 0,7",~ 0,0,,1 L e,"['Sirops', 'Sirops au sucre de canne', 'Sirops de sucre']","['EMB 14047A', 'Bayeux (Calvados, France)']",,+25%,+9721%,+15%,+1695%,,,,,,,,"['Saxo', 'Promocash']",1.1 g,en faible quantité,0.8 g,en faible quantité,91 g,en quantité élevée,0 g,en faible quantité,+25%,+7043%,+15%,-100%,-100%,14,-8%,D,-8%,"['Fabriqué en France', 'Produits destinés aux professionnels']",,3,['Bouteille'],,,['France'],['Promocash'],,,,,,
1861,Cacahuète Grillée à Sec - Promocash - 1kg,3184830027202,['France'],"['Cacahuètes ', 'arachides', ' 94%', 'sel', 'amidon modifié de pomme de terre', 'gélifiant : gomme arabique', 'exhausteur de goût : glutamate monosodique', 'sucre', 'levure en poudre', 'extrait de levure', 'arôme ', 'contient blé', 'extrait de paprika', 'dextrose', 'arômes de fumée']","['Sans huile de palme', 'Peut-être végétalien', 'Peut-être végétarien']",?,602,2519 kj(602 kcal),47,"9,5",15,"3,6",26,"1,1","0,44",D,1 kg,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Snacks', 'Légumineuses', 'Snacks salés', 'Fruits à coques et dérivés', 'Fruits à coques', 'Fruits à coque grillés', 'Cacahuètes', 'Fruits à coque salés', 'Cacahuètes grillées', 'Cacahuètes salées']",,,-1%,-3%,+21%,+2%,91.0%,1.7%,3.2%,2.0%,2.2%,0.0%,45,"['Promocash', 'Saxo']",47 g,en quantité élevée,9.5 g,en quantité élevée,3.6 g,en faible quantité,1.1 g,en quantité modérée,-0%,+32%,-32%,-6%,-6%,5,-17%,C,-17%,['Produits destinés aux professionnels'],"['Gluten', 'Arachides']",4,"['Sachet', 'Plastique']","['E14XX - Amidons modifiés', ""E414 - Gomme d'acacia"", 'E621 - Glutamate monosodique', '', 'Risque élevé de sur-exposition', 'E160c - Extrait de paprika']",,,['Promocash'],,,,,,
1862,Pistaches grillées salées - Saxo - 800g,3184830027295,['France'],"['Pistaches 97,5%', 'sel 2,5%']","['Sans huile de palme', 'Végétalien', 'Végétarien']",2607,630,2607 kj(630 kcal),53,10,16,"5,9",20,"1,2","0,48",D,800 g,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Snacks', 'Snacks salés', 'Fruits à coques et dérivés', 'Fruits à coques', 'Pistaches', 'Pistaches grillées', 'Fruits à coque salés', 'Pistaches salées']","['EMB 38085', 'Charvieu-Chavagneux (Isère, France)']",+3%,+4%,+7%,+16%,-12%,80.2%,0.0%,5.4%,8.3%,3.7%,2.3%,40,['Saxo'],53 g,en quantité élevée,10 g,en quantité élevée,5.9 g,en quantité modérée,1.2 g,en quantité modérée,+3%,+43%,-14%,-10%,-10%,8,+32%,C,+32%,"['Fabriqué en France', 'Produits destinés aux professionnels']",['Fruits à coque'],3,"['Sachet', 'Plastique']",,['États-Unis'],,,,,,,,
1863,1KG Melange Sale Saxo - 1kg,3184830027325,['France'],[],[],?,608,2544 kj(608 kcal),49,"7,3",16,"4,6",23,1,"0,4",,1 kg,,"['EMB 38085', 'Charvieu-Chavagneux (Isère, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Fabriqué en France'],,,,,,,,,,,,,
1864,Saumon atlantique fumede norvege - En Cuisine,3184830032190,['France'],"['Saumon Atlantique ', 'Salmo salar', ' élevé en Norvège 97%', 'sel 3%', 'Salé au sel sec', 'fumé au bois de hêtre', 'garanti jamais congelé']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",757,?,757 kj(181 kcal),10,"1,7",1,0,22,3,"1,2",E,,"['Produits de la mer', 'Poissons', 'Saumons', 'Poissons fumés', 'Saumons fumés']","['FR 71.158.003 CE', 'Cuisery (Saône-et-Loire, France)']",-2%,,-5%,+102%,-0%,96.2%,0.0%,1.6%,1.4%,0.7%,0.2%,24,"['En Cuisine', 'Carrefour']",10 g,en quantité modérée,1.7 g,en quantité modérée,0 g,en faible quantité,3 g,en quantité élevée,-2%,-17%,-100%,+6%,+6%,13,-1%,D,-1%,"['Jamais congelé', 'Produits destinés aux professionnels', 'Élevé en Norvège', 'Salé au sel sec', 'Fumé au bois de hêtre']",,3,,,,,['Carrefour'],,,"Conditionné par Marine Harvest, 1 allée Michel Joly 71290 Cuisery pour Interdis.",,Saumon atlantique fumeeleve en norvege,
1865,5L Creme Glacee Vanille En Cuisine,3184830032800,['France'],[],[],?,188,787 kj(188 kcal),"8,9","5,9",25,23,"2,4","0,13","0,052",,,,"['EMB 29181', 'Plouédern (Finistère, France)']",,,,,,,,,,,,,['En Cuisine'],,,,,,,,,,,,,,,,,,['Fabriqué en France'],,,,,,,,,,,,,
1866,"Mozzarella - cossettes pour pizza - En Cuisine - 2,5kg",3184830034002,['France'],"['lait pasteurisé de vache', 'sel', 'anti-agglomérant : cellulose en poudre', 'ferments lactiques', 'coagulant microbien']","['Sans huile de palme', 'Non végétalien', 'Végétarien']",?,284,1188 kj(284 kcal),19,13,"2,2","0,6",26,1,"0,4",B,"2,5 kg","['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages italiens', 'Fromages à pâte filée', 'Mozzarella', 'Mozzarella en cossettes']","['EMB 14762J', 'Vire (Calvados, France)']",,+9%,-8%,+114%,+55%,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,"['En Cuisine', 'Carrefour']",19 g,en quantité modérée,13 g,en quantité élevée,0.6 g,en faible quantité,1 g,en quantité modérée,+10%,-7%,-20%,+48%,+48%,12,+18%,D,+18%,['Produits destinés aux professionnels'],['Lait'],4,"['Frais', 'Plastique', 'Sous atmosphère protectrice']",['E460ii - Cellulose en poudre'],"['France', 'Lait origine France']",,['Carrefour'],,,,,Fromage à pâte filée au lait pasteurisé de vache,
1867,Cocktail Fruits De Mer - En Cuisine - 1kg,3184830035962,['France'],"['Moule décortiquée cuite 28% min ', 'Mytiluà*pp', 'crevette décortiquée blanchie 16% min ', 'Parapenaeopsis Sep', 'penaeus spp', 'So/enocera spp', 'Acetes spp', 'sel', 'colorant : extrait ', ' de paprika', 'stabilisants : acide citrique et citrate de sodium', 'anneau de calmar blanchi 16% min et tentacule de calmar blanchi 12% min ', 'Loligo Spp', 'Sepioteuthis spp', 'sel', 'stabilisants : acide citrique et citrate de sodium', 'surimi 8% min ', 'chair de pdsson 4,2%', 'eau', 'amidon de maïs', 'tapioca etblé', 'sucre', 'stabilisant : sorbitol', 'sel', 'huile de soja', 'vin blanc', ""blanc d'?uf"", 'exhausteur de goût glutamate monosodique', 'gélifiant carraghénarjes', 'extrait naturel de crabe', 'arôme', 'colorants extrait de paprika et carmin de cochenille']","['Non végétalien', 'Non végétarien']",?,73,305 kj(73 kcal),"1,6","0,4",3,"1,4",12,"0,94","0,376",,1 kg,,,,,,,,,,,,,,,"['En Cuisine', 'Carrefour']",,,,,,,,,,,,,,,,,,['Produits destinés aux professionnels'],,4,,"['E330 - Acide citrique', 'E331 - Citrates de sodium', 'E420 - Sorbitol', 'E621 - Glutamate monosodique', '', 'Risque élevé de sur-exposition', 'E160c - Extrait de paprika', 'E120 - Acide carminique']",,,['Carrefour'],,,,,,
